"","Date","Depth","Veg_type","avg_daily_temp2"
"3109","2023-03-06",0,"A1t",-18.9167
"3110","2023-03-06",0,"M1",-20.6667
"3111","2023-03-06",0,"M3",-19
"3112","2023-03-06",0,"M3t",-21.2917
"3113","2023-03-06",0,"W1",-17.7917
"3114","2023-03-06",0,"W2",-19.1389
"3115","2023-03-07",-40,"A1t",-17.25
"3116","2023-03-07",-40,"M1",-18.1667
"3117","2023-03-07",-40,"M3",-17.6667
"3118","2023-03-07",-40,"M3t",-15.125
"3119","2023-03-07",-40,"W1",-16.0625
"3120","2023-03-07",-40,"W2",-16.3333
"3121","2023-03-07",-15,"A1t",-17.4583
"3122","2023-03-07",-15,"M1",-18.125
"3123","2023-03-07",-15,"M3",-17.375
"3124","2023-03-07",-15,"M3t",-15.6667
"3125","2023-03-07",-15,"W1",-16.3333
"3126","2023-03-07",-15,"W2",-17
"3127","2023-03-07",0,"A1t",-17.8333
"3128","2023-03-07",0,"M1",-17.6667
"3129","2023-03-07",0,"M3",-16.8333
"3130","2023-03-07",0,"M3t",-21.1667
"3131","2023-03-07",0,"W1",-16.4167
"3132","2023-03-07",0,"W2",-17.5278
"3133","2023-03-08",-40,"A1t",-16.75
"3134","2023-03-08",-40,"M1",-17
"3135","2023-03-08",-40,"M3",-16.6667
"3136","2023-03-08",-40,"M3t",-14.625
"3137","2023-03-08",-40,"W1",-15.4792
"3138","2023-03-08",-40,"W2",-15.5833
"3139","2023-03-08",-15,"A1t",-16.625
"3140","2023-03-08",-15,"M1",-16.4167
"3141","2023-03-08",-15,"M3",-15.875
"3142","2023-03-08",-15,"M3t",-14.8333
"3143","2023-03-08",-15,"W1",-15.2917
"3144","2023-03-08",-15,"W2",-15.75
"3145","2023-03-08",0,"A1t",-16.625
"3146","2023-03-08",0,"M1",-15.3333
"3147","2023-03-08",0,"M3",-15.2083
"3148","2023-03-08",0,"M3t",-16.9583
"3149","2023-03-08",0,"W1",-15.1667
"3150","2023-03-08",0,"W2",-16.0278
"3151","2023-03-09",-40,"A1t",-16.1667
"3152","2023-03-09",-40,"M1",-16.0833
"3153","2023-03-09",-40,"M3",-15.8333
"3154","2023-03-09",-40,"M3t",-14.2083
"3155","2023-03-09",-40,"W1",-14.875
"3156","2023-03-09",-40,"W2",-14.8333
"3157","2023-03-09",-15,"A1t",-15.8333
"3158","2023-03-09",-15,"M1",-15.8333
"3159","2023-03-09",-15,"M3",-15.5
"3160","2023-03-09",-15,"M3t",-14.25
"3161","2023-03-09",-15,"W1",-14.7292
"3162","2023-03-09",-15,"W2",-15
"3163","2023-03-09",0,"A1t",-15.875
"3164","2023-03-09",0,"M1",-17.0833
"3165","2023-03-09",0,"M3",-15.75
"3166","2023-03-09",0,"M3t",-15.5833
"3167","2023-03-09",0,"W1",-14.9583
"3168","2023-03-09",0,"W2",-15.5278
"3169","2023-03-10",-40,"A1t",-16
"3170","2023-03-10",-40,"M1",-16.3333
"3171","2023-03-10",-40,"M3",-16.0833
"3172","2023-03-10",-40,"M3t",-14.0417
"3173","2023-03-10",-40,"W1",-14.8333
"3174","2023-03-10",-40,"W2",-14.75
"3175","2023-03-10",-15,"A1t",-16.0833
"3176","2023-03-10",-15,"M1",-17.125
"3177","2023-03-10",-15,"M3",-17.0417
"3178","2023-03-10",-15,"M3t",-14.5833
"3179","2023-03-10",-15,"W1",-15.3542
"3180","2023-03-10",-15,"W2",-15.6111
"3181","2023-03-10",0,"A1t",-16.7083
"3182","2023-03-10",0,"M1",-19.9167
"3183","2023-03-10",0,"M3",-18.0833
"3184","2023-03-10",0,"M3t",-16.3333
"3185","2023-03-10",0,"W1",-16.1458
"3186","2023-03-10",0,"W2",-16.9167
"3187","2023-03-11",-40,"A1t",-16
"3188","2023-03-11",-40,"M1",-16.4583
"3189","2023-03-11",-40,"M3",-16.375
"3190","2023-03-11",-40,"M3t",-14.25
"3191","2023-03-11",-40,"W1",-15.0208
"3192","2023-03-11",-40,"W2",-14.9444
"3193","2023-03-11",-15,"A1t",-16.3333
"3194","2023-03-11",-15,"M1",-16.9583
"3195","2023-03-11",-15,"M3",-16.625
"3196","2023-03-11",-15,"M3t",-14.7917
"3197","2023-03-11",-15,"W1",-15.3333
"3198","2023-03-11",-15,"W2",-15.8333
"3199","2023-03-11",0,"A1t",-16.8333
"3200","2023-03-11",0,"M1",-17.5833
"3201","2023-03-11",0,"M3",-16.5
"3202","2023-03-11",0,"M3t",-16.625
"3203","2023-03-11",0,"W1",-15.6875
"3204","2023-03-11",0,"W2",-16.6667
"3205","2023-03-12",-40,"A1t",-15.8333
"3206","2023-03-12",-40,"M1",-16.25
"3207","2023-03-12",-40,"M3",-15.875
"3208","2023-03-12",-40,"M3t",-14
"3209","2023-03-12",-40,"W1",-14.7917
"3210","2023-03-12",-40,"W2",-14.8056
"3211","2023-03-12",-15,"A1t",-16
"3212","2023-03-12",-15,"M1",-16.5833
"3213","2023-03-12",-15,"M3",-16.1667
"3214","2023-03-12",-15,"M3t",-14.4167
"3215","2023-03-12",-15,"W1",-15.0208
"3216","2023-03-12",-15,"W2",-15.2778
"3217","2023-03-12",0,"A1t",-16.4583
"3218","2023-03-12",0,"M1",-18.4167
"3219","2023-03-12",0,"M3",-16.625
"3220","2023-03-12",0,"M3t",-16.0833
"3221","2023-03-12",0,"W1",-15.375
"3222","2023-03-12",0,"W2",-16.1111
"3223","2023-03-13",-40,"A1t",-15.5
"3224","2023-03-13",-40,"M1",-16.4167
"3225","2023-03-13",-40,"M3",-16.1667
"3226","2023-03-13",-40,"M3t",-14
"3227","2023-03-13",-40,"W1",-14.7292
"3228","2023-03-13",-40,"W2",-14.7778
"3229","2023-03-13",-15,"A1t",-16.1667
"3230","2023-03-13",-15,"M1",-17.4167
"3231","2023-03-13",-15,"M3",-17.2083
"3232","2023-03-13",-15,"M3t",-14.625
"3233","2023-03-13",-15,"W1",-15.4792
"3234","2023-03-13",-15,"W2",-15.6944
"3235","2023-03-13",0,"A1t",-16.9167
"3236","2023-03-13",0,"M1",-20.9167
"3237","2023-03-13",0,"M3",-18.2917
"3238","2023-03-13",0,"M3t",-16.7917
"3239","2023-03-13",0,"W1",-16.2083
"3240","2023-03-13",0,"W2",-17
"3241","2023-03-14",-40,"A1t",-15.9167
"3242","2023-03-14",-40,"M1",-17
"3243","2023-03-14",-40,"M3",-16.625
"3244","2023-03-14",-40,"M3t",-14.25
"3245","2023-03-14",-40,"W1",-15.0833
"3246","2023-03-14",-40,"W2",-15.0278
"3247","2023-03-14",-15,"A1t",-16.625
"3248","2023-03-14",-15,"M1",-18.4167
"3249","2023-03-14",-15,"M3",-18
"3250","2023-03-14",-15,"M3t",-15.125
"3251","2023-03-14",-15,"W1",-16
"3252","2023-03-14",-15,"W2",-16.3333
"3253","2023-03-14",0,"A1t",-17.5833
"3254","2023-03-14",0,"M1",-22.25
"3255","2023-03-14",0,"M3",-19.0833
"3256","2023-03-14",0,"M3t",-18.5
"3257","2023-03-14",0,"W1",-17.0625
"3258","2023-03-14",0,"W2",-17.7778
"3259","2023-03-15",-40,"A1t",-16
"3260","2023-03-15",-40,"M1",-17.625
"3261","2023-03-15",-40,"M3",-17.125
"3262","2023-03-15",-40,"M3t",-14.4167
"3263","2023-03-15",-40,"W1",-15.5
"3264","2023-03-15",-40,"W2",-15.3611
"3265","2023-03-15",-15,"A1t",-17.125
"3266","2023-03-15",-15,"M1",-19.5833
"3267","2023-03-15",-15,"M3",-18.875
"3268","2023-03-15",-15,"M3t",-15.5833
"3269","2023-03-15",-15,"W1",-16.6458
"3270","2023-03-15",-15,"W2",-16.9167
"3271","2023-03-15",0,"A1t",-18.2917
"3272","2023-03-15",0,"M1",-24
"3273","2023-03-15",0,"M3",-20.25
"3274","2023-03-15",0,"M3t",-21.4167
"3275","2023-03-15",0,"W1",-17.875
"3276","2023-03-15",0,"W2",-18.5278
"3277","2023-03-16",-40,"A1t",-16.25
"3278","2023-03-16",-40,"M1",-18.375
"3279","2023-03-16",-40,"M3",-17.7083
"3280","2023-03-16",-40,"M3t",-14.8333
"3281","2023-03-16",-40,"W1",-15.9167
"3282","2023-03-16",-40,"W2",-15.8889
"3283","2023-03-16",-15,"A1t",-17.75
"3284","2023-03-16",-15,"M1",-20.5
"3285","2023-03-16",-15,"M3",-19.5833
"3286","2023-03-16",-15,"M3t",-16.2083
"3287","2023-03-16",-15,"W1",-17.25
"3288","2023-03-16",-15,"W2",-17.6111
"3289","2023-03-16",0,"A1t",-19
"3290","2023-03-16",0,"M1",-25
"3291","2023-03-16",0,"M3",-21.0417
"3292","2023-03-16",0,"M3t",-23.2917
"3293","2023-03-16",0,"W1",-18.5208
"3294","2023-03-16",0,"W2",-19.3056
"3295","2023-03-17",-40,"A1t",-16.5
"3296","2023-03-17",-40,"M1",-19.0417
"3297","2023-03-17",-40,"M3",-18.1667
"3298","2023-03-17",-40,"M3t",-15.0833
"3299","2023-03-17",-40,"W1",-16.3125
"3300","2023-03-17",-40,"W2",-16.2778
"3301","2023-03-17",-15,"A1t",-18.2917
"3302","2023-03-17",-15,"M1",-21.2083
"3303","2023-03-17",-15,"M3",-20.0833
"3304","2023-03-17",-15,"M3t",-16.625
"3305","2023-03-17",-15,"W1",-17.7292
"3306","2023-03-17",-15,"W2",-18.0833
"3307","2023-03-17",0,"A1t",-19.4583
"3308","2023-03-17",0,"M1",-25.4167
"3309","2023-03-17",0,"M3",-21.4167
"3310","2023-03-17",0,"M3t",-22.8333
"3311","2023-03-17",0,"W1",-19
"3312","2023-03-17",0,"W2",-19.7778
"3313","2023-03-18",-40,"A1t",-16.9167
"3314","2023-03-18",-40,"M1",-19.3333
"3315","2023-03-18",-40,"M3",-18.5417
"3316","2023-03-18",-40,"M3t",-15.5
"3317","2023-03-18",-40,"W1",-16.6667
"3318","2023-03-18",-40,"W2",-16.5833
"3319","2023-03-18",-15,"A1t",-18.5833
"3320","2023-03-18",-15,"M1",-21.3333
"3321","2023-03-18",-15,"M3",-20.1667
"3322","2023-03-18",-15,"M3t",-16.875
"3323","2023-03-18",-15,"W1",-17.9583
"3324","2023-03-18",-15,"W2",-18.3333
"3325","2023-03-18",0,"A1t",-19.875
"3326","2023-03-18",0,"M1",-24.9167
"3327","2023-03-18",0,"M3",-21.2917
"3328","2023-03-18",0,"M3t",-21.7917
"3329","2023-03-18",0,"W1",-19.0833
"3330","2023-03-18",0,"W2",-19.9167
"3331","2023-03-19",-40,"A1t",-17
"3332","2023-03-19",-40,"M1",-19.375
"3333","2023-03-19",-40,"M3",-18.4583
"3334","2023-03-19",-40,"M3t",-15.5
"3335","2023-03-19",-40,"W1",-16.6667
"3336","2023-03-19",-40,"W2",-16.8333
"3337","2023-03-19",-15,"A1t",-18.7083
"3338","2023-03-19",-15,"M1",-20.5417
"3339","2023-03-19",-15,"M3",-19.4583
"3340","2023-03-19",-15,"M3t",-16.7083
"3341","2023-03-19",-15,"W1",-17.7292
"3342","2023-03-19",-15,"W2",-18.1389
"3343","2023-03-19",0,"A1t",-19.5417
"3344","2023-03-19",0,"M1",-22.4167
"3345","2023-03-19",0,"M3",-19.9583
"3346","2023-03-19",0,"M3t",-22.4583
"3347","2023-03-19",0,"W1",-18.3958
"3348","2023-03-19",0,"W2",-19.3611
"3349","2023-03-20",-40,"A1t",-17
"3350","2023-03-20",-40,"M1",-18.75
"3351","2023-03-20",-40,"M3",-18.0417
"3352","2023-03-20",-40,"M3t",-15.375
"3353","2023-03-20",-40,"W1",-16.5417
"3354","2023-03-20",-40,"W2",-16.5556
"3355","2023-03-20",-15,"A1t",-18.2083
"3356","2023-03-20",-15,"M1",-19.3333
"3357","2023-03-20",-15,"M3",-18.4583
"3358","2023-03-20",-15,"M3t",-16.3333
"3359","2023-03-20",-15,"W1",-17.125
"3360","2023-03-20",-15,"W2",-17.5556
"3361","2023-03-20",0,"A1t",-18.9167
"3362","2023-03-20",0,"M1",-20.0833
"3363","2023-03-20",0,"M3",-18.5417
"3364","2023-03-20",0,"M3t",-22.0833
"3365","2023-03-20",0,"W1",-17.5
"3366","2023-03-20",0,"W2",-18.4167
"3367","2023-03-21",-40,"A1t",-17
"3368","2023-03-21",-40,"M1",-18.0417
"3369","2023-03-21",-40,"M3",-17.4583
"3370","2023-03-21",-40,"M3t",-15.25
"3371","2023-03-21",-40,"W1",-16.0625
"3372","2023-03-21",-40,"W2",-16.1111
"3373","2023-03-21",-15,"A1t",-17.7083
"3374","2023-03-21",-15,"M1",-18.2083
"3375","2023-03-21",-15,"M3",-17.4167
"3376","2023-03-21",-15,"M3t",-15.7917
"3377","2023-03-21",-15,"W1",-16.4375
"3378","2023-03-21",-15,"W2",-16.8056
"3379","2023-03-21",0,"A1t",-18.125
"3380","2023-03-21",0,"M1",-18.75
"3381","2023-03-21",0,"M3",-17.5
"3382","2023-03-21",0,"M3t",-19.2917
"3383","2023-03-21",0,"W1",-16.7708
"3384","2023-03-21",0,"W2",-17.5833
"3385","2023-03-22",-40,"A1t",-16.5833
"3386","2023-03-22",-40,"M1",-17.375
"3387","2023-03-22",-40,"M3",-17
"3388","2023-03-22",-40,"M3t",-15
"3389","2023-03-22",-40,"W1",-15.75
"3390","2023-03-22",-40,"W2",-15.7222
"3391","2023-03-22",-15,"A1t",-17.2083
"3392","2023-03-22",-15,"M1",-17.4583
"3393","2023-03-22",-15,"M3",-16.9583
"3394","2023-03-22",-15,"M3t",-15.3333
"3395","2023-03-22",-15,"W1",-16
"3396","2023-03-22",-15,"W2",-16.25
"3397","2023-03-22",0,"A1t",-17.5833
"3398","2023-03-22",0,"M1",-18.25
"3399","2023-03-22",0,"M3",-17
"3400","2023-03-22",0,"M3t",-17.375
"3401","2023-03-22",0,"W1",-16.2708
"3402","2023-03-22",0,"W2",-17.0278
"3403","2023-03-23",-40,"A1t",-16.5
"3404","2023-03-23",-40,"M1",-17.0417
"3405","2023-03-23",-40,"M3",-16.5833
"3406","2023-03-23",-40,"M3t",-14.8333
"3407","2023-03-23",-40,"W1",-15.4375
"3408","2023-03-23",-40,"W2",-15.4167
"3409","2023-03-23",-15,"A1t",-17
"3410","2023-03-23",-15,"M1",-17.125
"3411","2023-03-23",-15,"M3",-16.75
"3412","2023-03-23",-15,"M3t",-15.2083
"3413","2023-03-23",-15,"W1",-15.7083
"3414","2023-03-23",-15,"W2",-16.0556
"3415","2023-03-23",0,"A1t",-17.2917
"3416","2023-03-23",0,"M1",-18
"3417","2023-03-23",0,"M3",-16.7917
"3418","2023-03-23",0,"M3t",-16.5417
"3419","2023-03-23",0,"W1",-16.0417
"3420","2023-03-23",0,"W2",-16.7778
"3421","2023-03-24",-40,"A1t",-16.1667
"3422","2023-03-24",-40,"M1",-16.6667
"3423","2023-03-24",-40,"M3",-16.3333
"3424","2023-03-24",-40,"M3t",-14.5
"3425","2023-03-24",-40,"W1",-15.2708
"3426","2023-03-24",-40,"W2",-15.1667
"3427","2023-03-24",-15,"A1t",-16.625
"3428","2023-03-24",-15,"M1",-16.625
"3429","2023-03-24",-15,"M3",-16.25
"3430","2023-03-24",-15,"M3t",-14.7917
"3431","2023-03-24",-15,"W1",-15.4375
"3432","2023-03-24",-15,"W2",-15.5833
"3433","2023-03-24",0,"A1t",-16.875
"3434","2023-03-24",0,"M1",-17
"3435","2023-03-24",0,"M3",-16.2083
"3436","2023-03-24",0,"M3t",-16.0833
"3437","2023-03-24",0,"W1",-15.5833
"3438","2023-03-24",0,"W2",-16.3333
"3439","2023-03-25",-40,"A1t",-16
"3440","2023-03-25",-40,"M1",-16.3333
"3441","2023-03-25",-40,"M3",-16.0417
"3442","2023-03-25",-40,"M3t",-14.5
"3443","2023-03-25",-40,"W1",-14.8958
"3444","2023-03-25",-40,"W2",-14.8611
"3445","2023-03-25",-15,"A1t",-16.4167
"3446","2023-03-25",-15,"M1",-16.5417
"3447","2023-03-25",-15,"M3",-16.0833
"3448","2023-03-25",-15,"M3t",-14.75
"3449","2023-03-25",-15,"W1",-15.1875
"3450","2023-03-25",-15,"W2",-15.4722
"3451","2023-03-25",0,"A1t",-16.7917
"3452","2023-03-25",0,"M1",-17.9167
"3453","2023-03-25",0,"M3",-16.4583
"3454","2023-03-25",0,"M3t",-15.7083
"3455","2023-03-25",0,"W1",-15.6458
"3456","2023-03-25",0,"W2",-16.2222
"3457","2023-03-26",-40,"A1t",-16
"3458","2023-03-26",-40,"M1",-16.2083
"3459","2023-03-26",-40,"M3",-16
"3460","2023-03-26",-40,"M3t",-14.4583
"3461","2023-03-26",-40,"W1",-14.875
"3462","2023-03-26",-40,"W2",-14.8056
"3463","2023-03-26",-15,"A1t",-16.375
"3464","2023-03-26",-15,"M1",-16.2083
"3465","2023-03-26",-15,"M3",-16.0833
"3466","2023-03-26",-15,"M3t",-14.7083
"3467","2023-03-26",-15,"W1",-15.0625
"3468","2023-03-26",-15,"W2",-15.4167
"3469","2023-03-26",0,"A1t",-16.6667
"3470","2023-03-26",0,"M1",-15.9167
"3471","2023-03-26",0,"M3",-15.9167
"3472","2023-03-26",0,"M3t",-15.625
"3473","2023-03-26",0,"W1",-15.375
"3474","2023-03-26",0,"W2",-16.0833
"3475","2023-03-27",-40,"A1t",-15.6667
"3476","2023-03-27",-40,"M1",-15.5
"3477","2023-03-27",-40,"M3",-15.4167
"3478","2023-03-27",-40,"M3t",-14.125
"3479","2023-03-27",-40,"W1",-14.5833
"3480","2023-03-27",-40,"W2",-14.3889
"3481","2023-03-27",-15,"A1t",-15.625
"3482","2023-03-27",-15,"M1",-14.5833
"3483","2023-03-27",-15,"M3",-14.5
"3484","2023-03-27",-15,"M3t",-13.9167
"3485","2023-03-27",-15,"W1",-14.2708
"3486","2023-03-27",-15,"W2",-14.3056
"3487","2023-03-27",0,"A1t",-15.625
"3488","2023-03-27",0,"M1",-13
"3489","2023-03-27",0,"M3",-13.75
"3490","2023-03-27",0,"M3t",-14.5417
"3491","2023-03-27",0,"W1",-13.9375
"3492","2023-03-27",0,"W2",-14.5278
"3493","2023-03-28",-40,"A1t",-15.1667
"3494","2023-03-28",-40,"M1",-14.7917
"3495","2023-03-28",-40,"M3",-14.75
"3496","2023-03-28",-40,"M3t",-13.75
"3497","2023-03-28",-40,"W1",-14
"3498","2023-03-28",-40,"W2",-13.8333
"3499","2023-03-28",-15,"A1t",-14.875
"3500","2023-03-28",-15,"M1",-14.1667
"3501","2023-03-28",-15,"M3",-14.0833
"3502","2023-03-28",-15,"M3t",-13.5
"3503","2023-03-28",-15,"W1",-13.7292
"3504","2023-03-28",-15,"W2",-13.7778
"3505","2023-03-28",0,"A1t",-14.875
"3506","2023-03-28",0,"M1",-14.5833
"3507","2023-03-28",0,"M3",-14.0417
"3508","2023-03-28",0,"M3t",-13.9167
"3509","2023-03-28",0,"W1",-13.7917
"3510","2023-03-28",0,"W2",-14.0833
"3511","2023-03-29",-40,"A1t",-15
"3512","2023-03-29",-40,"M1",-14.8333
"3513","2023-03-29",-40,"M3",-14.75
"3514","2023-03-29",-40,"M3t",-13.625
"3515","2023-03-29",-40,"W1",-13.9583
"3516","2023-03-29",-40,"W2",-13.5833
"3517","2023-03-29",-15,"A1t",-14.8333
"3518","2023-03-29",-15,"M1",-14.875
"3519","2023-03-29",-15,"M3",-14.875
"3520","2023-03-29",-15,"M3t",-13.6667
"3521","2023-03-29",-15,"W1",-14.0625
"3522","2023-03-29",-15,"W2",-14.0278
"3523","2023-03-29",0,"A1t",-15.2917
"3524","2023-03-29",0,"M1",-16.4167
"3525","2023-03-29",0,"M3",-15.2917
"3526","2023-03-29",0,"M3t",-14.2917
"3527","2023-03-29",0,"W1",-14.4792
"3528","2023-03-29",0,"W2",-14.7778
"3529","2023-03-30",-40,"A1t",-15
"3530","2023-03-30",-40,"M1",-15
"3531","2023-03-30",-40,"M3",-14.7917
"3532","2023-03-30",-40,"M3t",-13.5
"3533","2023-03-30",-40,"W1",-14
"3534","2023-03-30",-40,"W2",-13.8333
"3535","2023-03-30",-15,"A1t",-15.25
"3536","2023-03-30",-15,"M1",-15.2917
"3537","2023-03-30",-15,"M3",-15.125
"3538","2023-03-30",-15,"M3t",-13.75
"3539","2023-03-30",-15,"W1",-14.25
"3540","2023-03-30",-15,"W2",-14.1667
"3541","2023-03-30",0,"A1t",-15.75
"3542","2023-03-30",0,"M1",-16.25
"3543","2023-03-30",0,"M3",-15.375
"3544","2023-03-30",0,"M3t",-14.625
"3545","2023-03-30",0,"W1",-14.6042
"3546","2023-03-30",0,"W2",-15.0556
"3547","2023-03-31",-40,"A1t",-15
"3548","2023-03-31",-40,"M1",-15
"3549","2023-03-31",-40,"M3",-14.875
"3550","2023-03-31",-40,"M3t",-13.5
"3551","2023-03-31",-40,"W1",-14
"3552","2023-03-31",-40,"W2",-13.8333
"3553","2023-03-31",-15,"A1t",-15.25
"3554","2023-03-31",-15,"M1",-15.4167
"3555","2023-03-31",-15,"M3",-15.2917
"3556","2023-03-31",-15,"M3t",-13.7917
"3557","2023-03-31",-15,"W1",-14.3333
"3558","2023-03-31",-15,"W2",-14.3611
"3559","2023-03-31",0,"A1t",-15.75
"3560","2023-03-31",0,"M1",-16.6667
"3561","2023-03-31",0,"M3",-15.7083
"3562","2023-03-31",0,"M3t",-14.8333
"3563","2023-03-31",0,"W1",-14.7708
"3564","2023-03-31",0,"W2",-15.25
"3565","2023-04-01",-40,"A1t",-15
"3566","2023-04-01",-40,"M1",-15.0833
"3567","2023-04-01",-40,"M3",-15.125
"3568","2023-04-01",-40,"M3t",-13.5
"3569","2023-04-01",-40,"W1",-14.0833
"3570","2023-04-01",-40,"W2",-13.8333
"3571","2023-04-01",-15,"A1t",-15.25
"3572","2023-04-01",-15,"M1",-15.5
"3573","2023-04-01",-15,"M3",-15.375
"3574","2023-04-01",-15,"M3t",-13.7917
"3575","2023-04-01",-15,"W1",-14.4375
"3576","2023-04-01",-15,"W2",-14.5
"3577","2023-04-01",0,"A1t",-15.75
"3578","2023-04-01",0,"M1",-16.8333
"3579","2023-04-01",0,"M3",-15.7083
"3580","2023-04-01",0,"M3t",-14.8333
"3581","2023-04-01",0,"W1",-14.7708
"3582","2023-04-01",0,"W2",-15.3333
"3583","2023-04-02",-40,"A1t",-15
"3584","2023-04-02",-40,"M1",-15.25
"3585","2023-04-02",-40,"M3",-15.25
"3586","2023-04-02",-40,"M3t",-13.5
"3587","2023-04-02",-40,"W1",-14.2083
"3588","2023-04-02",-40,"W2",-13.8333
"3589","2023-04-02",-15,"A1t",-15.3333
"3590","2023-04-02",-15,"M1",-15.7083
"3591","2023-04-02",-15,"M3",-15.5417
"3592","2023-04-02",-15,"M3t",-13.9583
"3593","2023-04-02",-15,"W1",-14.5417
"3594","2023-04-02",-15,"W2",-14.5
"3595","2023-04-02",0,"A1t",-15.8333
"3596","2023-04-02",0,"M1",-16.9167
"3597","2023-04-02",0,"M3",-16
"3598","2023-04-02",0,"M3t",-14.9167
"3599","2023-04-02",0,"W1",-14.9583
"3600","2023-04-02",0,"W2",-15.4444
"3601","2023-04-03",-40,"A1t",-15
"3602","2023-04-03",-40,"M1",-15.1667
"3603","2023-04-03",-40,"M3",-15.1667
"3604","2023-04-03",-40,"M3t",-13.5
"3605","2023-04-03",-40,"W1",-14.1667
"3606","2023-04-03",-40,"W2",-13.8333
"3607","2023-04-03",-15,"A1t",-15.2917
"3608","2023-04-03",-15,"M1",-15.4167
"3609","2023-04-03",-15,"M3",-15.25
"3610","2023-04-03",-15,"M3t",-13.8333
"3611","2023-04-03",-15,"W1",-14.375
"3612","2023-04-03",-15,"W2",-14.5
"3613","2023-04-03",0,"A1t",-15.75
"3614","2023-04-03",0,"M1",-16.3333
"3615","2023-04-03",0,"M3",-15.4167
"3616","2023-04-03",0,"M3t",-14.75
"3617","2023-04-03",0,"W1",-14.6042
"3618","2023-04-03",0,"W2",-15.2222
"3619","2023-04-04",-40,"A1t",-15
"3620","2023-04-04",-40,"M1",-15
"3621","2023-04-04",-40,"M3",-15
"3622","2023-04-04",-40,"M3t",-13.5
"3623","2023-04-04",-40,"W1",-14
"3624","2023-04-04",-40,"W2",-13.8333
"3625","2023-04-04",-15,"A1t",-15.25
"3626","2023-04-04",-15,"M1",-15.4167
"3627","2023-04-04",-15,"M3",-15.2083
"3628","2023-04-04",-15,"M3t",-13.75
"3629","2023-04-04",-15,"W1",-14.3125
"3630","2023-04-04",-15,"W2",-14.5
"3631","2023-04-04",0,"A1t",-15.75
"3632","2023-04-04",0,"M1",-16.8333
"3633","2023-04-04",0,"M3",-15.625
"3634","2023-04-04",0,"M3t",-14.75
"3635","2023-04-04",0,"W1",-14.7917
"3636","2023-04-04",0,"W2",-15.25
"3637","2023-04-05",-40,"A1t",-15
"3638","2023-04-05",-40,"M1",-15.375
"3639","2023-04-05",-40,"M3",-15.2083
"3640","2023-04-05",-40,"M3t",-13.5
"3641","2023-04-05",-40,"W1",-14.1458
"3642","2023-04-05",-40,"W2",-13.8889
"3643","2023-04-05",-15,"A1t",-15.375
"3644","2023-04-05",-15,"M1",-16.25
"3645","2023-04-05",-15,"M3",-16
"3646","2023-04-05",-15,"M3t",-14
"3647","2023-04-05",-15,"W1",-14.6458
"3648","2023-04-05",-15,"W2",-14.6667
"3649","2023-04-05",0,"A1t",-16.0833
"3650","2023-04-05",0,"M1",-18.75
"3651","2023-04-05",0,"M3",-16.9167
"3652","2023-04-05",0,"M3t",-15.25
"3653","2023-04-05",0,"W1",-15.2708
"3654","2023-04-05",0,"W2",-15.8056
"3655","2023-04-06",-40,"A1t",-15
"3656","2023-04-06",-40,"M1",-15.875
"3657","2023-04-06",-40,"M3",-15.6667
"3658","2023-04-06",-40,"M3t",-13.7083
"3659","2023-04-06",-40,"W1",-14.3958
"3660","2023-04-06",-40,"W2",-14.1667
"3661","2023-04-06",-15,"A1t",-15.8333
"3662","2023-04-06",-15,"M1",-17.125
"3663","2023-04-06",-15,"M3",-16.75
"3664","2023-04-06",-15,"M3t",-14.5
"3665","2023-04-06",-15,"W1",-15.0833
"3666","2023-04-06",-15,"W2",-15.25
"3667","2023-04-06",0,"A1t",-16.75
"3668","2023-04-06",0,"M1",-20
"3669","2023-04-06",0,"M3",-17.75
"3670","2023-04-06",0,"M3t",-15.7083
"3671","2023-04-06",0,"W1",-15.9167
"3672","2023-04-06",0,"W2",-16.4722
"3673","2023-04-07",-40,"A1t",-15.3333
"3674","2023-04-07",-40,"M1",-16.3333
"3675","2023-04-07",-40,"M3",-16
"3676","2023-04-07",-40,"M3t",-14
"3677","2023-04-07",-40,"W1",-14.625
"3678","2023-04-07",-40,"W2",-14.5556
"3679","2023-04-07",-15,"A1t",-16.1667
"3680","2023-04-07",-15,"M1",-17.4167
"3681","2023-04-07",-15,"M3",-16.9583
"3682","2023-04-07",-15,"M3t",-14.8333
"3683","2023-04-07",-15,"W1",-15.3542
"3684","2023-04-07",-15,"W2",-15.5
"3685","2023-04-07",0,"A1t",-17
"3686","2023-04-07",0,"M1",-19.25
"3687","2023-04-07",0,"M3",-17.5417
"3688","2023-04-07",0,"M3t",-15.9583
"3689","2023-04-07",0,"W1",-16.0625
"3690","2023-04-07",0,"W2",-16.6944
"3691","2023-04-08",-40,"A1t",-15.5
"3692","2023-04-08",-40,"M1",-16.4583
"3693","2023-04-08",-40,"M3",-16.125
"3694","2023-04-08",-40,"M3t",-14.0417
"3695","2023-04-08",-40,"W1",-14.6875
"3696","2023-04-08",-40,"W2",-14.6667
"3697","2023-04-08",-15,"A1t",-16.4167
"3698","2023-04-08",-15,"M1",-17.7083
"3699","2023-04-08",-15,"M3",-17.25
"3700","2023-04-08",-15,"M3t",-14.9167
"3701","2023-04-08",-15,"W1",-15.5625
"3702","2023-04-08",-15,"W2",-15.7222
"3703","2023-04-08",0,"A1t",-17.125
