"","Date","Depth","Veg_type","avg_daily_temp"
"12479","2023-03-09",0,"A1",-15.6667
"12480","2023-03-09",0,"A1t",-15.875
"12481","2023-03-09",0,"A2",-15.25
"12482","2023-03-09",0,"A3t",-11.9632
"12483","2023-03-09",0,"A4t",-13.2992
"12484","2023-03-09",0,"D1",-18.0417
"12485","2023-03-09",0,"D2",-14.7083
"12486","2023-03-09",0,"Dsn",-15
"12487","2023-03-09",0,"Dz",-17.1667
"12488","2023-03-09",0,"L2",-15.495
"12489","2023-03-09",0,"L3",-11.4009
"12490","2023-03-09",0,"M1",-16.3677
"12491","2023-03-09",0,"M3",-15.1732
"12492","2023-03-09",0,"M3t",-14.7162
"12493","2023-03-09",0,"Mz",-20.0833
"12494","2023-03-09",0,"W1",-14.8344
"12495","2023-03-09",0,"W2",-15.6304
"12496","2023-03-09",100,"Dz",-21
"12497","2023-03-10",-40,"A1",-15.5
"12498","2023-03-10",-40,"A1t",-16
"12499","2023-03-10",-40,"A2",-14.75
"12500","2023-03-10",-40,"A3t",-11.375
"12501","2023-03-10",-40,"A4t",-13.4167
"12502","2023-03-10",-40,"D1",-17.5833
"12503","2023-03-10",-40,"D2",-14.8333
"12504","2023-03-10",-40,"Dsn",-14.5
"12505","2023-03-10",-40,"Dz",-17.0833
"12506","2023-03-10",-40,"L3",-11.875
"12507","2023-03-10",-40,"M1",-16.3333
"12508","2023-03-10",-40,"M3",-16.0833
"12509","2023-03-10",-40,"M3t",-14.0417
"12510","2023-03-10",-40,"Mz",-17.5
"12511","2023-03-10",-40,"W1",-14.7667
"12512","2023-03-10",-40,"W2",-14.5742
"12513","2023-03-10",-26,"M1",-15.9497
"12514","2023-03-10",-26,"W1",-14.037
"12515","2023-03-10",-25,"W1",-15.3993
"12516","2023-03-10",-25,"W2",-16.134
"12517","2023-03-10",-24,"W1",-15.778
"12518","2023-03-10",-23,"M1",-14.9588
"12519","2023-03-10",-23,"M3",-15.724
"12520","2023-03-10",-23,"W1",-13.5
"12521","2023-03-10",-21,"W2",-15.2107
"12522","2023-03-10",-20,"L2",-16.3482
"12523","2023-03-10",-20,"M1",-18.075
"12524","2023-03-10",-20,"M3",-14.3675
"12525","2023-03-10",-20,"M3t",-14.5825
"12526","2023-03-10",-20,"W1",-15.303
"12527","2023-03-10",-19,"M1",-17.0736
"12528","2023-03-10",-19,"W1",-14.3237
"12529","2023-03-10",-19,"W2",-14.116
"12530","2023-03-10",-17,"M3t",-14.126
"12531","2023-03-10",-15,"A1",-16.5
"12532","2023-03-10",-15,"A1t",-16.0833
"12533","2023-03-10",-15,"A2",-15.4167
"12534","2023-03-10",-15,"A3t",-11.75
"12535","2023-03-10",-15,"A4t",-13.75
"12536","2023-03-10",-15,"D1",-19.4167
"12537","2023-03-10",-15,"D2",-15.4167
"12538","2023-03-10",-15,"Dsn",-15.5833
"12539","2023-03-10",-15,"Dz",-19.8333
"12540","2023-03-10",-15,"M1",-17.125
"12541","2023-03-10",-15,"M3",-17.0417
"12542","2023-03-10",-15,"M3t",-14.5833
"12543","2023-03-10",-15,"Mz",-20.0833
"12544","2023-03-10",-15,"W1",-15.3542
"12545","2023-03-10",-15,"W2",-15.6111
"12546","2023-03-10",-14,"M3t",-15.4668
"12547","2023-03-10",-12,"M3",-15.472
"12548","2023-03-10",-11,"W1",-13.2267
"12549","2023-03-10",-10,"M1",-18.0118
"12550","2023-03-10",0,"A1",-16.8333
"12551","2023-03-10",0,"A1t",-16.7083
"12552","2023-03-10",0,"A2",-15.75
"12553","2023-03-10",0,"A3t",-11.8378
"12554","2023-03-10",0,"A4t",-13.1735
"12555","2023-03-10",0,"D1",-22
"12556","2023-03-10",0,"D2",-16.375
"12557","2023-03-10",0,"Dsn",-16.25
"12558","2023-03-10",0,"Dz",-21.5
"12559","2023-03-10",0,"L2",-17.2513
"12560","2023-03-10",0,"L3",-11.1632
"12561","2023-03-10",0,"M1",-19.2965
"12562","2023-03-10",0,"M3",-17.2181
"12563","2023-03-10",0,"M3t",-15.6247
"12564","2023-03-10",0,"Mz",-23.6667
"12565","2023-03-10",0,"W1",-16.0581
"12566","2023-03-10",0,"W2",-17.4292
"12567","2023-03-10",100,"Dz",-22.75
"12568","2023-03-11",-40,"A1",-16
"12569","2023-03-11",-40,"A1t",-16
"12570","2023-03-11",-40,"A2",-14.75
"12571","2023-03-11",-40,"A3t",-11.3958
"12572","2023-03-11",-40,"A4t",-13.125
"12573","2023-03-11",-40,"D1",-17.8333
"12574","2023-03-11",-40,"D2",-14.8333
"12575","2023-03-11",-40,"Dsn",-14.5
"12576","2023-03-11",-40,"Dz",-17.4167
"12577","2023-03-11",-40,"L3",-11.75
"12578","2023-03-11",-40,"M1",-16.4583
"12579","2023-03-11",-40,"M3",-16.375
"12580","2023-03-11",-40,"M3t",-14.25
"12581","2023-03-11",-40,"Mz",-17.25
"12582","2023-03-11",-40,"W1",-14.9333
"12583","2023-03-11",-40,"W2",-14.8461
"12584","2023-03-11",-26,"M1",-15.8655
"12585","2023-03-11",-26,"W1",-14.54
"12586","2023-03-11",-25,"W1",-15.315
"12587","2023-03-11",-25,"W2",-16.302
"12588","2023-03-11",-24,"W1",-15.862
"12589","2023-03-11",-23,"M1",-15.0428
"12590","2023-03-11",-23,"M3",-15.808
"12591","2023-03-11",-23,"W1",-13.5
"12592","2023-03-11",-21,"W2",-15.3783
"12593","2023-03-11",-20,"L2",-16.4738
"12594","2023-03-11",-20,"M1",-17.57
"12595","2023-03-11",-20,"M3",-14.62
"12596","2023-03-11",-20,"M3t",-14.6242
"12597","2023-03-11",-20,"W1",-15.387
"12598","2023-03-11",-19,"M1",-16.654
"12599","2023-03-11",-19,"W1",-14.491
"12600","2023-03-11",-19,"W2",-14.116
"12601","2023-03-11",-17,"M3t",-14.546
"12602","2023-03-11",-15,"A1",-16.75
"12603","2023-03-11",-15,"A1t",-16.3333
"12604","2023-03-11",-15,"A2",-15.5
"12605","2023-03-11",-15,"A3t",-11.75
"12606","2023-03-11",-15,"A4t",-13.75
"12607","2023-03-11",-15,"D1",-17.75
"12608","2023-03-11",-15,"D2",-15.1667
"12609","2023-03-11",-15,"Dsn",-15.75
"12610","2023-03-11",-15,"Dz",-18.25
"12611","2023-03-11",-15,"M1",-16.9583
"12612","2023-03-11",-15,"M3",-16.625
"12613","2023-03-11",-15,"M3t",-14.7917
"12614","2023-03-11",-15,"Mz",-16.9167
"12615","2023-03-11",-15,"W1",-15.3333
"12616","2023-03-11",-15,"W2",-15.8333
"12617","2023-03-11",-14,"M3t",-15.6352
"12618","2023-03-11",-12,"M3",-15.556
"12619","2023-03-11",-11,"W1",-13.562
"12620","2023-03-11",-10,"M1",-17.088
"12621","2023-03-11",0,"A1",-16.75
"12622","2023-03-11",0,"A1t",-16.8333
"12623","2023-03-11",0,"A2",-15.9167
"12624","2023-03-11",0,"A3t",-11.8866
"12625","2023-03-11",0,"A4t",-13.32
"12626","2023-03-11",0,"D1",-16.5
"12627","2023-03-11",0,"D2",-15.375
"12628","2023-03-11",0,"Dsn",-15.9167
"12629","2023-03-11",0,"Dz",-16.8333
"12630","2023-03-11",0,"L2",-16.499
"12631","2023-03-11",0,"L3",-11.1632
"12632","2023-03-11",0,"M1",-16.6507
"12633","2023-03-11",0,"M3",-16.012
"12634","2023-03-11",0,"M3t",-15.6098
"12635","2023-03-11",0,"Mz",-14.4167
"12636","2023-03-11",0,"W1",-15.4505
"12637","2023-03-11",0,"W2",-16.7999
"12638","2023-03-11",100,"Dz",-13.5833
"12639","2023-03-12",-40,"A1",-15.5833
"12640","2023-03-12",-40,"A1t",-15.8333
"12641","2023-03-12",-40,"A2",-14.75
"12642","2023-03-12",-40,"A3t",-11.4792
"12643","2023-03-12",-40,"A4t",-13
"12644","2023-03-12",-40,"D1",-17.2917
"12645","2023-03-12",-40,"D2",-14.5417
"12646","2023-03-12",-40,"Dsn",-14.5
"12647","2023-03-12",-40,"Dz",-17
"12648","2023-03-12",-40,"L3",-11.75
"12649","2023-03-12",-40,"M1",-16.25
"12650","2023-03-12",-40,"M3",-15.875
"12651","2023-03-12",-40,"M3t",-14
"12652","2023-03-12",-40,"Mz",-16.6667
"12653","2023-03-12",-40,"W1",-14.7333
"12654","2023-03-12",-40,"W2",-14.6159
"12655","2023-03-12",-26,"M1",-15.361
"12656","2023-03-12",-26,"W1",-14.037
"12657","2023-03-12",-25,"W1",-15.062
"12658","2023-03-12",-25,"W2",-15.714
"12659","2023-03-12",-24,"W1",-15.526
"12660","2023-03-12",-23,"M1",-14.539
"12661","2023-03-12",-23,"M3",-15.136
"12662","2023-03-12",-23,"W1",-13.5
"12663","2023-03-12",-21,"W2",-15.043
"12664","2023-03-12",-20,"L2",-15.845
"12665","2023-03-12",-20,"M1",-17.2333
"12666","2023-03-12",-20,"M3",-14.115
"12667","2023-03-12",-20,"M3t",-14.499
"12668","2023-03-12",-20,"W1",-15.051
"12669","2023-03-12",-19,"M1",-16.1923
"12670","2023-03-12",-19,"W1",-14.491
"12671","2023-03-12",-19,"W2",-14.116
"12672","2023-03-12",-17,"M3t",-14.126
"12673","2023-03-12",-15,"A1",-16.1667
"12674","2023-03-12",-15,"A1t",-16
"12675","2023-03-12",-15,"A2",-15.5
"12676","2023-03-12",-15,"A3t",-11.75
"12677","2023-03-12",-15,"A4t",-13.75
"12678","2023-03-12",-15,"D1",-17.875
"12679","2023-03-12",-15,"D2",-14.8333
"12680","2023-03-12",-15,"Dsn",-15.0833
"12681","2023-03-12",-15,"Dz",-18.0833
"12682","2023-03-12",-15,"M1",-16.5833
"12683","2023-03-12",-15,"M3",-16.1667
"12684","2023-03-12",-15,"M3t",-14.4167
"12685","2023-03-12",-15,"Mz",-17.8333
"12686","2023-03-12",-15,"W1",-15.0208
"12687","2023-03-12",-15,"W2",-15.2778
"12688","2023-03-12",-14,"M3t",-15.046
"12689","2023-03-12",-12,"M3",-15.052
"12690","2023-03-12",-11,"W1",-13.2267
"12691","2023-03-12",-10,"M1",-16.8368
"12692","2023-03-12",0,"A1",-16.25
"12693","2023-03-12",0,"A1t",-16.4583
"12694","2023-03-12",0,"A2",-15.5
"12695","2023-03-12",0,"A3t",-11.8376
"12696","2023-03-12",0,"A4t",-13.1735
"12697","2023-03-12",0,"D1",-19.75
"12698","2023-03-12",0,"D2",-15.5417
"12699","2023-03-12",0,"Dsn",-15.5833
"12700","2023-03-12",0,"Dz",-19.25
"12701","2023-03-12",0,"L2",-16.0807
"12702","2023-03-12",0,"L3",-11.1632
"12703","2023-03-12",0,"M1",-17.4067
"12704","2023-03-12",0,"M3",-15.9104
"12705","2023-03-12",0,"M3t",-15.2472
"12706","2023-03-12",0,"Mz",-21.5833
"12707","2023-03-12",0,"W1",-15.2372
"12708","2023-03-12",0,"W2",-16.3202
"12709","2023-03-12",100,"Dz",-23.1667
"12710","2023-03-13",-40,"A1",-15.5417
"12711","2023-03-13",-40,"A1t",-15.5
"12712","2023-03-13",-40,"A2",-14.75
"12713","2023-03-13",-40,"A3t",-11.375
"12714","2023-03-13",-40,"A4t",-13
"12715","2023-03-13",-40,"D1",-18.1667
"12716","2023-03-13",-40,"D2",-14.9167
"12717","2023-03-13",-40,"Dsn",-14.5
"12718","2023-03-13",-40,"Dz",-17.3333
"12719","2023-03-13",-40,"L3",-11.75
"12720","2023-03-13",-40,"M1",-16.4167
"12721","2023-03-13",-40,"M3",-16.1667
"12722","2023-03-13",-40,"M3t",-14
"12723","2023-03-13",-40,"Mz",-18
"12724","2023-03-13",-40,"W1",-14.6833
"12725","2023-03-13",-40,"W2",-14.5951
"12726","2023-03-13",-26,"M1",-16.118
"12727","2023-03-13",-26,"W1",-14.037
"12728","2023-03-13",-25,"W1",-15.4837
"12729","2023-03-13",-25,"W2",-16.302
"12730","2023-03-13",-24,"W1",-15.694
"12731","2023-03-13",-23,"M1",-14.959
"12732","2023-03-13",-23,"M3",-15.808
"12733","2023-03-13",-23,"W1",-13.5
"12734","2023-03-13",-21,"W2",-15.2945
"12735","2023-03-13",-20,"L2",-16.1805
"12736","2023-03-13",-20,"M1",-18.6642
"12737","2023-03-13",-20,"M3",-14.62
"12738","2023-03-13",-20,"M3t",-14.5825
"12739","2023-03-13",-20,"W1",-15.303
"12740","2023-03-13",-19,"M1",-17.1995
"12741","2023-03-13",-19,"W1",-14.491
"12742","2023-03-13",-19,"W2",-14.116
"12743","2023-03-13",-17,"M3t",-14.21
"12744","2023-03-13",-15,"A1",-16.5833
"12745","2023-03-13",-15,"A1t",-16.1667
"12746","2023-03-13",-15,"A2",-15.5
"12747","2023-03-13",-15,"A3t",-11.75
"12748","2023-03-13",-15,"A4t",-13.75
"12749","2023-03-13",-15,"D1",-20.4167
"12750","2023-03-13",-15,"D2",-15.7083
"12751","2023-03-13",-15,"Dsn",-15.75
"12752","2023-03-13",-15,"Dz",-20.9167
"12753","2023-03-13",-15,"M1",-17.4167
"12754","2023-03-13",-15,"M3",-17.2083
"12755","2023-03-13",-15,"M3t",-14.625
"12756","2023-03-13",-15,"Mz",-20.75
"12757","2023-03-13",-15,"W1",-15.4792
"12758","2023-03-13",-15,"W2",-15.6944
"12759","2023-03-13",-14,"M3t",-15.6352
"12760","2023-03-13",-12,"M3",-15.556
"12761","2023-03-13",-11,"W1",-13.3105
"12762","2023-03-13",-10,"M1",-18.3059
"12763","2023-03-13",0,"A1",-17
"12764","2023-03-13",0,"A1t",-16.9167
"12765","2023-03-13",0,"A2",-15.75
"12766","2023-03-13",0,"A3t",-11.7818
"12767","2023-03-13",0,"A4t",-13.1525
"12768","2023-03-13",0,"D1",-23.8333
"12769","2023-03-13",0,"D2",-16.75
"12770","2023-03-13",0,"Dsn",-16.5833
"12771","2023-03-13",0,"Dz",-23.0833
"12772","2023-03-13",0,"L2",-17.1678
"12773","2023-03-13",0,"L3",-11.1632
"12774","2023-03-13",0,"M1",-19.7375
"12775","2023-03-13",0,"M3",-17.3181
"12776","2023-03-13",0,"M3t",-15.8755
"12777","2023-03-13",0,"Mz",-26.5833
"12778","2023-03-13",0,"W1",-16.1342
"12779","2023-03-13",0,"W2",-17.4917
"12780","2023-03-13",100,"Dz",-27.8333
"12781","2023-03-14",-40,"A1",-15.9167
"12782","2023-03-14",-40,"A1t",-15.9167
"12783","2023-03-14",-40,"A2",-14.8333
"12784","2023-03-14",-40,"A3t",-11.375
"12785","2023-03-14",-40,"A4t",-13
"12786","2023-03-14",-40,"D1",-19.3333
"12787","2023-03-14",-40,"D2",-15.375
"12788","2023-03-14",-40,"Dsn",-14.75
"12789","2023-03-14",-40,"Dz",-18.25
"12790","2023-03-14",-40,"L3",-11.6667
"12791","2023-03-14",-40,"M1",-17
"12792","2023-03-14",-40,"M3",-16.625
"12793","2023-03-14",-40,"M3t",-14.25
"12794","2023-03-14",-40,"Mz",-19.0833
"12795","2023-03-14",-40,"W1",-15.0333
"12796","2023-03-14",-40,"W2",-14.9086
"12797","2023-03-14",-26,"M1",-16.7913
"12798","2023-03-14",-26,"W1",-14.54
"12799","2023-03-14",-25,"W1",-16.1572
"12800","2023-03-14",-25,"W2",-17.311
"12801","2023-03-14",-24,"W1",-16.198
"12802","2023-03-14",-23,"M1",-15.714
"12803","2023-03-14",-23,"M3",-16.3967
"12804","2023-03-14",-23,"W1",-13.668
"12805","2023-03-14",-21,"W2",-15.966
"12806","2023-03-14",-20,"L2",-16.8089
"12807","2023-03-14",-20,"M1",-19.7583
"12808","2023-03-14",-20,"M3",-15.2933
"12809","2023-03-14",-20,"M3t",-14.917
"12810","2023-03-14",-20,"W1",-15.8075
"12811","2023-03-14",-19,"M1",-17.9558
"12812","2023-03-14",-19,"W1",-14.742
"12813","2023-03-14",-19,"W2",-14.2003
"12814","2023-03-14",-17,"M3t",-14.7143
"12815","2023-03-14",-15,"A1",-17
"12816","2023-03-14",-15,"A1t",-16.625
"12817","2023-03-14",-15,"A2",-15.9167
"12818","2023-03-14",-15,"A3t",-11.875
"12819","2023-03-14",-15,"A4t",-13.75
"12820","2023-03-14",-15,"D1",-22.125
"12821","2023-03-14",-15,"D2",-16.2917
"12822","2023-03-14",-15,"Dsn",-16.3333
"12823","2023-03-14",-15,"Dz",-22.5833
"12824","2023-03-14",-15,"M1",-18.4167
"12825","2023-03-14",-15,"M3",-18
"12826","2023-03-14",-15,"M3t",-15.125
"12827","2023-03-14",-15,"Mz",-22.4167
"12828","2023-03-14",-15,"W1",-16
"12829","2023-03-14",-15,"W2",-16.3333
"12830","2023-03-14",-14,"M3t",-16.224
"12831","2023-03-14",-12,"M3",-16.1442
"12832","2023-03-14",-11,"W1",-13.562
"12833","2023-03-14",-10,"M1",-19.5652
"12834","2023-03-14",0,"A1",-17.75
"12835","2023-03-14",0,"A1t",-17.5833
"12836","2023-03-14",0,"A2",-16.4167
"12837","2023-03-14",0,"A3t",-11.8725
"12838","2023-03-14",0,"A4t",-13.2568
"12839","2023-03-14",0,"D1",-25.6667
"12840","2023-03-14",0,"D2",-17.75
"12841","2023-03-14",0,"Dsn",-17.3333
"12842","2023-03-14",0,"Dz",-25
"12843","2023-03-14",0,"L2",-18.255
"12844","2023-03-14",0,"L3",-11.1632
"12845","2023-03-14",0,"M1",-20.8186
"12846","2023-03-14",0,"M3",-18.2077
"12847","2023-03-14",0,"M3t",-16.9214
"12848","2023-03-14",0,"Mz",-28.25
"12849","2023-03-14",0,"W1",-16.8642
"12850","2023-03-14",0,"W2",-18.4748
"12851","2023-03-14",100,"Dz",-29.8333
"12852","2023-03-15",-40,"A1",-16.2917
"12853","2023-03-15",-40,"A1t",-16
"12854","2023-03-15",-40,"A2",-15.2083
"12855","2023-03-15",-40,"A3t",-11.4792
"12856","2023-03-15",-40,"A4t",-13.0833
"12857","2023-03-15",-40,"D1",-20.625
"12858","2023-03-15",-40,"D2",-15.875
"12859","2023-03-15",-40,"Dsn",-15.1667
"12860","2023-03-15",-40,"Dz",-19
"12861","2023-03-15",-40,"L3",-11.75
"12862","2023-03-15",-40,"M1",-17.625
"12863","2023-03-15",-40,"M3",-17.125
"12864","2023-03-15",-40,"M3t",-14.4167
"12865","2023-03-15",-40,"Mz",-20.3333
"12866","2023-03-15",-40,"W1",-15.45
"12867","2023-03-15",-40,"W2",-15.1586
"12868","2023-03-15",-26,"M1",-17.38
"12869","2023-03-15",-26,"W1",-14.9592
"12870","2023-03-15",-25,"W1",-16.7463
"12871","2023-03-15",-25,"W2",-18.235
"12872","2023-03-15",-24,"W1",-16.786
"12873","2023-03-15",-23,"M1",-16.302
"12874","2023-03-15",-23,"M3",-16.901
"12875","2023-03-15",-23,"W1",-14.004
"12876","2023-03-15",-21,"W2",-16.7223
"12877","2023-03-15",-20,"L2",-17.353
"12878","2023-03-15",-20,"M1",-21.1892
"12879","2023-03-15",-20,"M3",-15.8825
"12880","2023-03-15",-20,"M3t",-15.3772
"12881","2023-03-15",-20,"W1",-16.3967
"12882","2023-03-15",-19,"M1",-18.7121
"12883","2023-03-15",-19,"W1",-15.0767
"12884","2023-03-15",-19,"W2",-14.622
"12885","2023-03-15",-17,"M3t",-15.219
"12886","2023-03-15",-15,"A1",-17.5
"12887","2023-03-15",-15,"A1t",-17.125
"12888","2023-03-15",-15,"A2",-16.4167
"12889","2023-03-15",-15,"A3t",-12.0417
"12890","2023-03-15",-15,"A4t",-13.9583
"12891","2023-03-15",-15,"D1",-24.25
"12892","2023-03-15",-15,"D2",-17.0417
"12893","2023-03-15",-15,"Dsn",-17.25
"12894","2023-03-15",-15,"Dz",-24.5
"12895","2023-03-15",-15,"M1",-19.5833
"12896","2023-03-15",-15,"M3",-18.875
"12897","2023-03-15",-15,"M3t",-15.5833
"12898","2023-03-15",-15,"Mz",-24.5
"12899","2023-03-15",-15,"W1",-16.6458
"12900","2023-03-15",-15,"W2",-16.9167
"12901","2023-03-15",-14,"M3t",-16.8125
"12902","2023-03-15",-12,"M3",-16.817
"12903","2023-03-15",-11,"W1",-13.73
"12904","2023-03-15",-10,"M1",-20.9091
"12905","2023-03-15",0,"A1",-18.5417
"12906","2023-03-15",0,"A1t",-18.2917
"12907","2023-03-15",0,"A2",-17.1667
"12908","2023-03-15",0,"A3t",-11.9841
"12909","2023-03-15",0,"A4t",-13.3193
"12910","2023-03-15",0,"D1",-28.5417
"12911","2023-03-15",0,"D2",-18.625
"12912","2023-03-15",0,"Dsn",-18.3333
"12913","2023-03-15",0,"Dz",-27.5833
"12914","2023-03-15",0,"L2",-19.259
"12915","2023-03-15",0,"L3",-11.1632
"12916","2023-03-15",0,"M1",-22.3627
"12917","2023-03-15",0,"M3",-19.2473
"12918","2023-03-15",0,"M3t",-18.3842
"12919","2023-03-15",0,"Mz",-31.75
"12920","2023-03-15",0,"W1",-17.6856
"12921","2023-03-15",0,"W2",-19.3951
"12922","2023-03-15",100,"Dz",-33.5833
"12923","2023-03-16",-40,"A1",-16.8333
"12924","2023-03-16",-40,"A1t",-16.25
"12925","2023-03-16",-40,"A2",-15.6667
"12926","2023-03-16",-40,"A3t",-11.5
"12927","2023-03-16",-40,"A4t",-13.25
"12928","2023-03-16",-40,"D1",-21.8333
"12929","2023-03-16",-40,"D2",-16.4167
"12930","2023-03-16",-40,"Dsn",-15.6667
"12931","2023-03-16",-40,"Dz",-19.8333
"12932","2023-03-16",-40,"L3",-11.75
"12933","2023-03-16",-40,"M1",-18.375
"12934","2023-03-16",-40,"M3",-17.7083
"12935","2023-03-16",-40,"M3t",-14.8333
"12936","2023-03-16",-40,"Mz",-21.4167
"12937","2023-03-16",-40,"W1",-15.8833
"12938","2023-03-16",-40,"W2",-15.5964
"12939","2023-03-16",-26,"M1",-17.9687
"12940","2023-03-16",-26,"W1",-15.6288
"12941","2023-03-16",-25,"W1",-17.336
"12942","2023-03-16",-25,"W2",-19.1593
"12943","2023-03-16",-24,"W1",-17.458
"12944","2023-03-16",-23,"M1",-17.1428
"12945","2023-03-16",-23,"M3",-17.489
"12946","2023-03-16",-23,"W1",-14.0878
"12947","2023-03-16",-21,"W2",-17.395
"12948","2023-03-16",-20,"L2",-17.9815
"12949","2023-03-16",-20,"M1",-22.2842
"12950","2023-03-16",-20,"M3",-16.6402
"12951","2023-03-16",-20,"M3t",-15.8375
"12952","2023-03-16",-20,"W1",-17.2373
"12953","2023-03-16",-19,"M1",-19.5522
"12954","2023-03-16",-19,"W1",-15.495
"12955","2023-03-16",-19,"W2",-15.128
"12956","2023-03-16",-17,"M3t",-15.7233
"12957","2023-03-16",-15,"A1",-18
"12958","2023-03-16",-15,"A1t",-17.75
"12959","2023-03-16",-15,"A2",-17.0833
"12960","2023-03-16",-15,"A3t",-12.1667
"12961","2023-03-16",-15,"A4t",-14.0417
"12962","2023-03-16",-15,"D1",-25.5417
"12963","2023-03-16",-15,"D2",-17.6667
"12964","2023-03-16",-15,"Dsn",-17.8333
"12965","2023-03-16",-15,"Dz",-25.8333
"12966","2023-03-16",-15,"M1",-20.5
"12967","2023-03-16",-15,"M3",-19.5833
"12968","2023-03-16",-15,"M3t",-16.2083
"12969","2023-03-16",-15,"Mz",-25.5
"12970","2023-03-16",-15,"W1",-17.25
"12971","2023-03-16",-15,"W2",-17.6111
"12972","2023-03-16",-14,"M3t",-17.4017
"12973","2023-03-16",-12,"M3",-17.405
"12974","2023-03-16",-11,"W1",-14.066
"12975","2023-03-16",-10,"M1",-22.0428
"12976","2023-03-16",0,"A1",-19.3333
"12977","2023-03-16",0,"A1t",-19
"12978","2023-03-16",0,"A2",-17.8333
"12979","2023-03-16",0,"A3t",-12.2559
"12980","2023-03-16",0,"A4t",-13.6755
"12981","2023-03-16",0,"D1",-29.2083
"12982","2023-03-16",0,"D2",-19.375
"12983","2023-03-16",0,"Dsn",-19.25
"12984","2023-03-16",0,"Dz",-28.5
"12985","2023-03-16",0,"L2",-20.2635
"12986","2023-03-16",0,"L3",-11.4147
"12987","2023-03-16",0,"M1",-23.203
"12988","2023-03-16",0,"M3",-20.036
"12989","2023-03-16",0,"M3t",-19.4857
"12990","2023-03-16",0,"Mz",-31
"12991","2023-03-16",0,"W1",-18.3245
"12992","2023-03-16",0,"W2",-20.2522
"12993","2023-03-16",100,"Dz",-31.8333
"12994","2023-03-17",-40,"A1",-17.2083
"12995","2023-03-17",-40,"A1t",-16.5
"12996","2023-03-17",-40,"A2",-16.0833
"12997","2023-03-17",-40,"A3t",-11.6042
"12998","2023-03-17",-40,"A4t",-13.4583
"12999","2023-03-17",-40,"D1",-22.5417
"13000","2023-03-17",-40,"D2",-16.8333
"13001","2023-03-17",-40,"Dsn",-16.1667
"13002","2023-03-17",-40,"Dz",-20.4167
"13003","2023-03-17",-40,"L3",-11.9167
"13004","2023-03-17",-40,"M1",-19.0417
"13005","2023-03-17",-40,"M3",-18.1667
"13006","2023-03-17",-40,"M3t",-15.0833
"13007","2023-03-17",-40,"Mz",-21.8333
"13008","2023-03-17",-40,"W1",-16.2833
"13009","2023-03-17",-40,"W2",-15.9721
"13010","2023-03-17",-26,"M1",-18.3895
"13011","2023-03-17",-26,"W1",-16.1318
"13012","2023-03-17",-25,"W1",-17.7573
"13013","2023-03-17",-25,"W2",-19.832
"13014","2023-03-17",-24,"W1",-18.046
"13015","2023-03-17",-23,"M1",-17.563
"13016","2023-03-17",-23,"M3",-17.9097
"13017","2023-03-17",-23,"W1",-14.507
"13018","2023-03-17",-21,"W2",-17.983
"13019","2023-03-17",-20,"L2",-18.4843
"13020","2023-03-17",-20,"M1",-22.8735
"13021","2023-03-17",-20,"M3",-17.146
"13022","2023-03-17",-20,"M3t",-16.1723
"13023","2023-03-17",-20,"W1",-17.7423
"13024","2023-03-17",-19,"M1",-20.0144
"13025","2023-03-17",-19,"W1",-15.997
"13026","2023-03-17",-19,"W2",-15.5497
"13027","2023-03-17",-17,"M3t",-16.1442
"13028","2023-03-17",-15,"A1",-18.4167
"13029","2023-03-17",-15,"A1t",-18.2917
"13030","2023-03-17",-15,"A2",-17.5833
"13031","2023-03-17",-15,"A3t",-12.4583
"13032","2023-03-17",-15,"A4t",-14.5
"13033","2023-03-17",-15,"D1",-25.9583
"13034","2023-03-17",-15,"D2",-18.125
"13035","2023-03-17",-15,"Dsn",-18.4167
"13036","2023-03-17",-15,"Dz",-26.0833
"13037","2023-03-17",-15,"M1",-21.2083
"13038","2023-03-17",-15,"M3",-20.0833
"13039","2023-03-17",-15,"M3t",-16.625
"13040","2023-03-17",-15,"Mz",-25.5
"13041","2023-03-17",-15,"W1",-17.7292
"13042","2023-03-17",-15,"W2",-18.0833
"13043","2023-03-17",-14,"M3t",-17.9067
"13044","2023-03-17",-12,"M3",-17.8255
"13045","2023-03-17",-11,"W1",-14.234
"13046","2023-03-17",-10,"M1",-22.5887
"13047","2023-03-17",0,"A1",-19.7917
"13048","2023-03-17",0,"A1t",-19.4583
"13049","2023-03-17",0,"A2",-18.5
"13050","2023-03-17",0,"A3t",-12.5208
"13051","2023-03-17",0,"A4t",-13.8636
"13052","2023-03-17",0,"D1",-29.0833
"13053","2023-03-17",0,"D2",-19.75
"13054","2023-03-17",0,"Dsn",-19.6667
"13055","2023-03-17",0,"Dz",-28.3333
"13056","2023-03-17",0,"L2",-20.6822
"13057","2023-03-17",0,"L3",-11.5823
"13058","2023-03-17",0,"M1",-23.4549
"13059","2023-03-17",0,"M3",-20.4051
"13060","2023-03-17",0,"M3t",-19.6133
"13061","2023-03-17",0,"Mz",-29.9167
"13062","2023-03-17",0,"W1",-18.7732
"13063","2023-03-17",0,"W2",-20.7116
"13064","2023-03-17",100,"Dz",-30.75
"13065","2023-03-18",-40,"A1",-17.5
"13066","2023-03-18",-40,"A1t",-16.9167
"13067","2023-03-18",-40,"A2",-16.5
"13068","2023-03-18",-40,"A3t",-11.7917
"13069","2023-03-18",-40,"A4t",-13.75
