"","Date","iBtn_ID","Plot_ID","Veg_type","Plot_type","Depth","Transect.x","Moist_grad","avg_daily_temp"
"18691","2022-05-10","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",-8.369
"18692","2022-05-10","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",-8.055
"18693","2022-05-10","L18","21A-19","L3","Aquatic",0,"JS","aquatic",-9.2647
"18694","2022-05-10","L19","21A-16","L3","Aquatic",0,"JS","aquatic",-7.997
"18695","2022-05-10","L20","21A-14","L3","Aquatic",0,"JS","aquatic",-8.49
"18696","2022-05-10","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",-6.9022
"18697","2022-05-10","T04","21-25","L2","Terrestrial",0,"T7","aquatic",-8.137
"18698","2022-05-10","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-8.564
"18699","2022-05-10","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",-6.6515
"18700","2022-05-10","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",-4.611
"18701","2022-05-10","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-8.219
"18702","2022-05-10","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",-6.3932
"18703","2022-05-10","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",-8.912
"18704","2022-05-10","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",-6.566
"18705","2022-05-10","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",-5.737
"18706","2022-05-10","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",-4.0995
"18707","2022-05-10","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-8.5808
"18708","2022-05-10","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-8.587
"18709","2022-05-10","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",-7.0462
"18710","2022-05-10","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",-7.7725
"18711","2022-05-10","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",-7.004
"18712","2022-05-10","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",-7.521
"18713","2022-05-10","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",-7.598
"18714","2022-05-10","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-8.8085
"18715","2022-05-10","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-7.6527
"18716","2022-05-10","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",-6.922
"18717","2022-05-10","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",-8.4122
"18718","2022-05-10","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-7.997
"18719","2022-05-10","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",-8.0398
"18720","2022-05-10","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",-8.528
"18721","2022-05-10","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",-8.514
"18722","2022-05-10","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-8.7605
"18723","2022-05-10","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",-7.993
"18724","2022-05-10","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",-9.448
"18725","2022-05-10","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",-6.986
"18726","2022-05-10","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",-7.9712
"18727","2022-05-10","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-9.14
"18728","2022-05-10","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",-9.304
"18729","2022-05-10","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",-4.3422
"18730","2022-05-10","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",-6.824
"18731","2022-05-10","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",-9.725
"18732","2022-05-10","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",-9.1747
"18733","2022-05-10","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-9.51
"18734","2022-05-10","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",-9.278
"18735","2022-05-10","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",-8.5928
"18736","2022-05-10","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",-7.2448
"18737","2022-05-10","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",-9.084
"18738","2022-05-10","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",-7.993
"18739","2022-05-10","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",-8.139
"18740","2022-05-10","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",-8.51
"18741","2022-05-10","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-8.0588
"18742","2022-05-10","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",-7.481
"18743","2022-05-10","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",-4.5957
"18744","2022-05-10","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",-8.475
"18745","2022-05-11","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-7.963
"18746","2022-05-11","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-8.6637
"18747","2022-05-11","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",-9.1148
"18748","2022-05-11","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",-8.232
"18749","2022-05-11","L08","21A-35","L3","Aquatic",0,"T6","aquatic",-8.496
"18750","2022-05-11","L09","21A-27","L3","Aquatic",0,"T6","aquatic",-9.042
"18751","2022-05-11","L10","21A-24","L3","Aquatic",0,"T6","aquatic",-7.8423
"18752","2022-05-11","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",-8.484
"18753","2022-05-11","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",-6.998
"18754","2022-05-11","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",-8.476
"18755","2022-05-11","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",-8.011
"18756","2022-05-11","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",-8.156
"18757","2022-05-11","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",-8.033
"18758","2022-05-11","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",-7.552
"18759","2022-05-11","L18","21A-19","L3","Aquatic",0,"JS","aquatic",-8.93
"18760","2022-05-11","L19","21A-16","L3","Aquatic",0,"JS","aquatic",-7.997
"18761","2022-05-11","L20","21A-14","L3","Aquatic",0,"JS","aquatic",-7.988
"18762","2022-05-11","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",-7.2375
"18763","2022-05-11","T04","21-25","L2","Terrestrial",0,"T7","aquatic",-7.97
"18764","2022-05-11","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-8.144
"18765","2022-05-11","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",-6.8185
"18766","2022-05-11","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",-5.703
"18767","2022-05-11","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-8.051
"18768","2022-05-11","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",-6.981
"18769","2022-05-11","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",-8.492
"18770","2022-05-11","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",-7.3213
"18771","2022-05-11","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",-6.49
"18772","2022-05-11","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",-6.1058
"18773","2022-05-11","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-8.161
"18774","2022-05-11","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-8.503
"18775","2022-05-11","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",-7.6348
"18776","2022-05-11","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",-7.521
"18777","2022-05-11","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",-7.1717
"18778","2022-05-11","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",-7.8563
"18779","2022-05-11","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",-7.514
"18780","2022-05-11","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-8.556
"18781","2022-05-11","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-7.485
"18782","2022-05-11","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",-7.173
"18783","2022-05-11","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",-7.993
"18784","2022-05-11","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-7.493
"18785","2022-05-11","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",-7.788
"18786","2022-05-11","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",-8.192
"18787","2022-05-11","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",-8.3463
"18788","2022-05-11","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-8.509
"18789","2022-05-11","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",-7.489
"18790","2022-05-11","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",-9.196
"18791","2022-05-11","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",-7.1537
"18792","2022-05-11","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",-7.552
"18793","2022-05-11","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-8.973
"18794","2022-05-11","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",-8.968
"18795","2022-05-11","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",-6.3545
"18796","2022-05-11","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",-7.2447
"18797","2022-05-11","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",-9.3905
"18798","2022-05-11","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",-8.505
"18799","2022-05-11","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-9.176
"18800","2022-05-11","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",-9.026
"18801","2022-05-11","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",-8.509
"18802","2022-05-11","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",-8
"18803","2022-05-11","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",-8.6647
"18804","2022-05-11","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",-7.993
"18805","2022-05-11","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",-7.971
"18806","2022-05-11","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",-8.008
"18807","2022-05-11","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-7.975
"18808","2022-05-11","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",-7.9002
"18809","2022-05-11","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",-7.7063
"18810","2022-05-11","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",-8.475
"18811","2022-05-12","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-7.5447
"18812","2022-05-12","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-8.496
"18813","2022-05-12","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",-9.031
"18814","2022-05-12","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",-7.98
"18815","2022-05-12","L08","21A-35","L3","Aquatic",0,"T6","aquatic",-7.993
"18816","2022-05-12","L09","21A-27","L3","Aquatic",0,"T6","aquatic",-8.7053
"18817","2022-05-12","L10","21A-24","L3","Aquatic",0,"T6","aquatic",-7.424
"18818","2022-05-12","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",-7.98
"18819","2022-05-12","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",-6.998
"18820","2022-05-12","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",-8.3923
"18821","2022-05-12","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",-8.011
"18822","2022-05-12","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",-7.988
"18823","2022-05-12","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",-8.033
"18824","2022-05-12","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",-7.552
"18825","2022-05-12","L18","21A-19","L3","Aquatic",0,"JS","aquatic",-8.93
"18826","2022-05-12","L19","21A-16","L3","Aquatic",0,"JS","aquatic",-7.577
"18827","2022-05-12","L20","21A-14","L3","Aquatic",0,"JS","aquatic",-7.988
"18828","2022-05-12","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",-7.0698
"18829","2022-05-12","T04","21-25","L2","Terrestrial",0,"T7","aquatic",-7.719
"18830","2022-05-12","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-8.06
"18831","2022-05-12","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",-6.568
"18832","2022-05-12","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",-3.0998
"18833","2022-05-12","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-7.967
"18834","2022-05-12","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",-6.2255
"18835","2022-05-12","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",-8.492
"18836","2022-05-12","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",-6.902
"18837","2022-05-12","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",-5.3187
"18838","2022-05-12","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",-5.1862
"18839","2022-05-12","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-7.909
"18840","2022-05-12","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-8.2515
"18841","2022-05-12","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",-6.794
"18842","2022-05-12","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",-7.521
"18843","2022-05-12","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",-6.417
"18844","2022-05-12","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",-7.521
"18845","2022-05-12","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",-7.1787
"18846","2022-05-12","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-8.556
"18847","2022-05-12","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-6.813
"18848","2022-05-12","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",-6.7547
"18849","2022-05-12","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",-7.909
"18850","2022-05-12","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-7.493
"18851","2022-05-12","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",-7.368
"18852","2022-05-12","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",-8.024
"18853","2022-05-12","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",-8.0948
"18854","2022-05-12","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-8.3413
"18855","2022-05-12","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",-7.489
"18856","2022-05-12","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",-8.944
"18857","2022-05-12","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",-6.482
"18858","2022-05-12","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",-7.552
"18859","2022-05-12","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-8.471
"18860","2022-05-12","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",-8.968
"18861","2022-05-12","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",-4.0068
"18862","2022-05-12","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",-6.3197
"18863","2022-05-12","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",-8.973
"18864","2022-05-12","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",-8.505
"18865","2022-05-12","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-9.009
"18866","2022-05-12","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",-8.942
"18867","2022-05-12","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",-8.509
"18868","2022-05-12","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",-8
"18869","2022-05-12","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",-8.497
"18870","2022-05-12","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",-7.909
"18871","2022-05-12","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",-7.971
"18872","2022-05-12","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",-8.008
"18873","2022-05-12","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-7.975
"18874","2022-05-12","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",-7.3133
"18875","2022-05-12","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",-7.6222
"18876","2022-05-12","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",-8.1403
"18877","2022-05-13","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-7.461
"18878","2022-05-13","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-7.993
"18879","2022-05-13","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",-9.031
"18880","2022-05-13","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",-7.98
"18881","2022-05-13","L08","21A-35","L3","Aquatic",0,"T6","aquatic",-7.993
"18882","2022-05-13","L09","21A-27","L3","Aquatic",0,"T6","aquatic",-8.537
"18883","2022-05-13","L10","21A-24","L3","Aquatic",0,"T6","aquatic",-7.424
"18884","2022-05-13","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",-7.98
"18885","2022-05-13","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",-6.998
"18886","2022-05-13","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",-7.974
"18887","2022-05-13","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",-7.507
"18888","2022-05-13","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",-7.988
"18889","2022-05-13","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",-8.033
"18890","2022-05-13","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",-7.216
"18891","2022-05-13","L18","21A-19","L3","Aquatic",0,"JS","aquatic",-8.428
"18892","2022-05-13","L19","21A-16","L3","Aquatic",0,"JS","aquatic",-7.493
"18893","2022-05-13","L20","21A-14","L3","Aquatic",0,"JS","aquatic",-7.988
"18894","2022-05-13","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",-6.986
"18895","2022-05-13","T04","21-25","L2","Terrestrial",0,"T7","aquatic",-7.468
"18896","2022-05-13","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-8.06
"18897","2022-05-13","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",-6.568
"18898","2022-05-13","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",-3.6035
"18899","2022-05-13","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-7.547
"18900","2022-05-13","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",-6.2255
"18901","2022-05-13","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",-8.072
"18902","2022-05-13","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",-6.482
"18903","2022-05-13","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",-5.5697
"18904","2022-05-13","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",-6.189
"18905","2022-05-13","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-7.489
"18906","2022-05-13","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-8
"18907","2022-05-13","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",-6.542
"18908","2022-05-13","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",-7.018
"18909","2022-05-13","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",-6.081
"18910","2022-05-13","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",-7.018
"18911","2022-05-13","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",-7.011
"18912","2022-05-13","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-8.1352
"18913","2022-05-13","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-6.1417
"18914","2022-05-13","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",-6.42
"18915","2022-05-13","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",-7.489
"18916","2022-05-13","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-7.493
"18917","2022-05-13","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",-6.6127
"18918","2022-05-13","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",-8.024
"18919","2022-05-13","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",-8.011
"18920","2022-05-13","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-8.006
"18921","2022-05-13","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",-7.3213
"18922","2022-05-13","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",-8.944
"18923","2022-05-13","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",-5.978
"18924","2022-05-13","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",-7.2167
"18925","2022-05-13","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-8.471
"18926","2022-05-13","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",-8.5488
"18927","2022-05-13","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",-4.7613
"18928","2022-05-13","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",-6.1513
"18929","2022-05-13","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",-8.973
"18930","2022-05-13","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",-8.0858
"18931","2022-05-13","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",-9.009
"18932","2022-05-13","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",-8.522
"18933","2022-05-13","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",-8.2575
"18934","2022-05-13","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",-7.832
"18935","2022-05-13","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",-8.497
"18936","2022-05-13","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",-7.489
"18937","2022-05-13","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",-7.467
"18938","2022-05-13","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",-7.7565
"18939","2022-05-13","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",-7.7235
"18940","2022-05-13","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",-6.978
"18941","2022-05-13","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",-7.202
"18942","2022-05-13","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",-7.6383
"18943","2022-05-14","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",-7.461
"18944","2022-05-14","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",-7.993
"18945","2022-05-14","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",-9.031
"18946","2022-05-14","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",-7.644
"18947","2022-05-14","L08","21A-35","L3","Aquatic",0,"T6","aquatic",-7.993
"18948","2022-05-14","L09","21A-27","L3","Aquatic",0,"T6","aquatic",-8.369
"18949","2022-05-14","L10","21A-24","L3","Aquatic",0,"T6","aquatic",-7.424
"18950","2022-05-14","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",-7.98
"18951","2022-05-14","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",-6.998
"18952","2022-05-14","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",-7.974
"18953","2022-05-14","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",-7.507
"18954","2022-05-14","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",-7.7365
"18955","2022-05-14","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",-8.033
"18956","2022-05-14","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",-7.048
"18957","2022-05-14","L18","21A-19","L3","Aquatic",0,"JS","aquatic",-8.428
"18958","2022-05-14","L19","21A-16","L3","Aquatic",0,"JS","aquatic",-7.493
"18959","2022-05-14","L20","21A-14","L3","Aquatic",0,"JS","aquatic",-7.6533
"18960","2022-05-14","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",-6.986
"18961","2022-05-14","T04","21-25","L2","Terrestrial",0,"T7","aquatic",-7.468
"18962","2022-05-14","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",-8.06
"18963","2022-05-14","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",-6.902
"18964","2022-05-14","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",-4.9468
"18965","2022-05-14","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",-7.547
"18966","2022-05-14","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",-6.813
"18967","2022-05-14","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",-7.988
"18968","2022-05-14","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",-6.818
"18969","2022-05-14","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",-6.1553
"18970","2022-05-14","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",-6.6073
"18971","2022-05-14","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",-7.489
"18972","2022-05-14","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",-8
"18973","2022-05-14","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",-7.1303
"18974","2022-05-14","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",-7.018
"18975","2022-05-14","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",-6.333
"18976","2022-05-14","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",-7.4372
"18977","2022-05-14","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",-7.011
"18978","2022-05-14","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",-8.051
"18979","2022-05-14","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",-6.3932
"18980","2022-05-14","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",-6.42
"18981","2022-05-14","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",-6.986
"18982","2022-05-14","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",-7.493
"18983","2022-05-14","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",-6.8642
"18984","2022-05-14","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",-7.6887
"18985","2022-05-14","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",-7.927
"18986","2022-05-14","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",-8.006
"18987","2022-05-14","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",-6.986
"18988","2022-05-14","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",-8.5248
"18989","2022-05-14","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",-6.398
"18990","2022-05-14","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",-7.049
"18991","2022-05-14","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",-8.0535
"18992","2022-05-14","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",-8.465
"18993","2022-05-14","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",-5.6835
"18994","2022-05-14","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",-6.4037
"18995","2022-05-14","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",-8.5547
