"","Date","Depth","Veg_type","avg_daily_temp"
"15244","2022-11-19",-20,"M1",-0.5228
"15245","2022-11-19",-20,"M3",-0.001
"15246","2022-11-19",-20,"M3t",-0.4445
"15247","2022-11-19",-20,"W1",0.06
"15248","2022-11-19",-19,"M1",-0.4754
"15249","2022-11-19",-19,"W1",0.052
"15250","2022-11-19",-19,"W2",0.019
"15251","2022-11-19",-17,"M3t",-0.1915
"15252","2022-11-19",-14,"M3t",-0.942
"15253","2022-11-19",-12,"M3",-0.6223
"15254","2022-11-19",-11,"W1",0.02
"15255","2022-11-19",-10,"M1",-1.21
"15256","2022-11-19",0,"A3t",0.2073
"15257","2022-11-19",0,"A4t",0.0317
"15258","2022-11-19",0,"L2",-1.7025
"15259","2022-11-19",0,"L3",0.1485
"15260","2022-11-19",0,"M1",-2.0951
"15261","2022-11-19",0,"M3",-1.3681
"15262","2022-11-19",0,"M3t",-0.8972
"15263","2022-11-19",0,"W1",-1.0624
"15264","2022-11-19",0,"W2",-1.7473
"15265","2022-11-20",-40,"W2",0.039
"15266","2022-11-20",-26,"M1",-0.501
"15267","2022-11-20",-26,"W1",0.526
"15268","2022-11-20",-25,"W1",-0.441
"15269","2022-11-20",-25,"W2",-0.45
"15270","2022-11-20",-24,"W1",-0.936
"15271","2022-11-20",-23,"M1",-0.45
"15272","2022-11-20",-23,"M3",-0.455
"15273","2022-11-20",-23,"W1",0.083
"15274","2022-11-20",-21,"W2",-0.1147
"15275","2022-11-20",-20,"L2",-0.983
"15276","2022-11-20",-20,"M1",-0.942
"15277","2022-11-20",-20,"M3",-0.001
"15278","2022-11-20",-20,"M3t",-0.4445
"15279","2022-11-20",-20,"W1",0.06
"15280","2022-11-20",-19,"M1",-0.685
"15281","2022-11-20",-19,"W1",0.052
"15282","2022-11-20",-19,"W2",0.019
"15283","2022-11-20",-17,"M3t",-0.443
"15284","2022-11-20",-14,"M3t",-0.942
"15285","2022-11-20",-12,"M3",-0.957
"15286","2022-11-20",-11,"W1",0.02
"15287","2022-11-20",-10,"M1",-1.461
"15288","2022-11-20",0,"A3t",0.176
"15289","2022-11-20",0,"A4t",0.0317
"15290","2022-11-20",0,"L2",-1.953
"15291","2022-11-20",0,"L3",0.1485
"15292","2022-11-20",0,"M1",-2.3225
"15293","2022-11-20",0,"M3",-1.424
"15294","2022-11-20",0,"M3t",-1.0855
"15295","2022-11-20",0,"W1",-1.3831
"15296","2022-11-20",0,"W2",-1.9988
"15297","2022-11-21",-40,"W2",0.039
"15298","2022-11-21",-26,"M1",-0.501
"15299","2022-11-21",-26,"W1",0.526
"15300","2022-11-21",-25,"W1",-0.441
"15301","2022-11-21",-25,"W2",-0.45
"15302","2022-11-21",-24,"W1",-0.936
"15303","2022-11-21",-23,"M1",-0.45
"15304","2022-11-21",-23,"M3",-0.455
"15305","2022-11-21",-23,"W1",0.083
"15306","2022-11-21",-21,"W2",-0.2823
"15307","2022-11-21",-20,"L2",-0.983
"15308","2022-11-21",-20,"M1",-0.942
"15309","2022-11-21",-20,"M3",-0.0848
"15310","2022-11-21",-20,"M3t",-0.4445
"15311","2022-11-21",-20,"W1",0.06
"15312","2022-11-21",-19,"M1",-0.685
"15313","2022-11-21",-19,"W1",0.052
"15314","2022-11-21",-19,"W2",0.019
"15315","2022-11-21",-17,"M3t",-0.443
"15316","2022-11-21",-14,"M3t",-1.193
"15317","2022-11-21",-12,"M3",-0.957
"15318","2022-11-21",-11,"W1",0.02
"15319","2022-11-21",-10,"M1",-1.5867
"15320","2022-11-21",0,"A3t",0.1655
"15321","2022-11-21",0,"A4t",0.0317
"15322","2022-11-21",0,"L2",-1.953
"15323","2022-11-21",0,"L3",0.1485
"15324","2022-11-21",0,"M1",-2.9575
"15325","2022-11-21",0,"M3",-1.7319
"15326","2022-11-21",0,"M3t",-1.5257
"15327","2022-11-21",0,"W1",-1.4391
"15328","2022-11-21",0,"W2",-2.3342
"15329","2022-11-22",-40,"W2",0.039
"15330","2022-11-22",-26,"M1",-0.501
"15331","2022-11-22",-26,"W1",0.526
"15332","2022-11-22",-25,"W1",-0.525
"15333","2022-11-22",-25,"W2",-0.45
"15334","2022-11-22",-24,"W1",-1.0198
"15335","2022-11-22",-23,"M1",-0.45
"15336","2022-11-22",-23,"M3",-0.455
"15337","2022-11-22",-23,"W1",0.083
"15338","2022-11-22",-21,"W2",-0.45
"15339","2022-11-22",-20,"L2",-1.2756
"15340","2022-11-22",-20,"M1",-1.0257
"15341","2022-11-22",-20,"M3",-0.504
"15342","2022-11-22",-20,"M3t",-0.4445
"15343","2022-11-22",-20,"W1",-0.0238
"15344","2022-11-22",-19,"M1",-1.0616
"15345","2022-11-22",-19,"W1",0.052
"15346","2022-11-22",-19,"W2",0.019
"15347","2022-11-22",-17,"M3t",-0.443
"15348","2022-11-22",-14,"M3t",-1.528
"15349","2022-11-22",-12,"M3",-1.2923
"15350","2022-11-22",-11,"W1",0.02
"15351","2022-11-22",-10,"M1",-2.1722
"15352","2022-11-22",0,"A3t",0.1341
"15353","2022-11-22",0,"A4t",0.0317
"15354","2022-11-22",0,"L2",-2.7887
"15355","2022-11-22",0,"L3",0.1485
"15356","2022-11-22",0,"M1",-4.3945
"15357","2022-11-22",0,"M3",-2.5996
"15358","2022-11-22",0,"M3t",-2.2802
"15359","2022-11-22",0,"W1",-2.123
"15360","2022-11-22",0,"W2",-3.2568
"15361","2022-11-23",-40,"W2",0.039
"15362","2022-11-23",-26,"M1",-0.5848
"15363","2022-11-23",-26,"W1",0.526
"15364","2022-11-23",-25,"W1",-0.945
"15365","2022-11-23",-25,"W2",-0.7847
"15366","2022-11-23",-24,"W1",-1.439
"15367","2022-11-23",-23,"M1",-0.952
"15368","2022-11-23",-23,"M3",-0.455
"15369","2022-11-23",-23,"W1",0.083
"15370","2022-11-23",-21,"W2",-0.45
"15371","2022-11-23",-20,"L2",-1.6941
"15372","2022-11-23",-20,"M1",-1.444
"15373","2022-11-23",-20,"M3",-0.504
"15374","2022-11-23",-20,"M3t",-0.6115
"15375","2022-11-23",-20,"W1",-0.443
"15376","2022-11-23",-19,"M1",-1.4799
"15377","2022-11-23",-19,"W1",0.052
"15378","2022-11-23",-19,"W2",0.019
"15379","2022-11-23",-17,"M3t",-0.7783
"15380","2022-11-23",-14,"M3t",-1.948
"15381","2022-11-23",-12,"M3",-1.5438
"15382","2022-11-23",-11,"W1",-0.1473
"15383","2022-11-23",-10,"M1",-2.8416
"15384","2022-11-23",0,"A3t",0.1236
"15385","2022-11-23",0,"A4t",0.0317
"15386","2022-11-23",0,"L2",-2.705
"15387","2022-11-23",0,"L3",0.1485
"15388","2022-11-23",0,"M1",-4.9811
"15389","2022-11-23",0,"M3",-3.1591
"15390","2022-11-23",0,"M3t",-2.5319
"15391","2022-11-23",0,"W1",-2.4715
"15392","2022-11-23",0,"W2",-3.928
"15393","2022-11-24",-40,"W2",0.039
"15394","2022-11-24",-26,"M1",-1.004
"15395","2022-11-24",-26,"W1",0.526
"15396","2022-11-24",-25,"W1",-0.945
"15397","2022-11-24",-25,"W2",-0.952
"15398","2022-11-24",-24,"W1",-1.439
"15399","2022-11-24",-23,"M1",-0.952
"15400","2022-11-24",-23,"M3",-0.5387
"15401","2022-11-24",-23,"W1",-0.1685
"15402","2022-11-24",-21,"W2",-0.701
"15403","2022-11-24",-20,"L2",-1.736
"15404","2022-11-24",-20,"M1",-1.864
"15405","2022-11-24",-20,"M3",-0.6717
"15406","2022-11-24",-20,"M3t",-0.695
"15407","2022-11-24",-20,"W1",-0.443
"15408","2022-11-24",-19,"M1",-1.6895
"15409","2022-11-24",-19,"W1",-0.2827
"15410","2022-11-24",-19,"W2",0.019
"15411","2022-11-24",-17,"M3t",-0.946
"15412","2022-11-24",-14,"M3t",-2.0318
"15413","2022-11-24",-12,"M3",-1.963
"15414","2022-11-24",-11,"W1",-0.482
"15415","2022-11-24",-10,"M1",-3.2183
"15416","2022-11-24",0,"A3t",0.1131
"15417","2022-11-24",0,"A4t",0.0317
"15418","2022-11-24",0,"L2",-2.5377
"15419","2022-11-24",0,"L3",0.1485
"15420","2022-11-24",0,"M1",-5.2087
"15421","2022-11-24",0,"M3",-3.2708
"15422","2022-11-24",0,"M3t",-2.5949
"15423","2022-11-24",0,"W1",-2.5968
"15424","2022-11-24",0,"W2",-3.928
"15425","2022-11-25",-40,"W2",0.039
"15426","2022-11-25",-26,"M1",-1.004
"15427","2022-11-25",-26,"W1",0.526
"15428","2022-11-25",-25,"W1",-1.0288
"15429","2022-11-25",-25,"W2",-0.952
"15430","2022-11-25",-24,"W1",-1.439
"15431","2022-11-25",-23,"M1",-1.3712
"15432","2022-11-25",-23,"M3",-0.957
"15433","2022-11-25",-23,"W1",-0.2523
"15434","2022-11-25",-21,"W2",-0.952
"15435","2022-11-25",-20,"L2",-1.8618
"15436","2022-11-25",-20,"M1",-2.0318
"15437","2022-11-25",-20,"M3",-1.007
"15438","2022-11-25",-20,"M3t",-0.695
"15439","2022-11-25",-20,"W1",-0.443
"15440","2022-11-25",-19,"M1",-1.6895
"15441","2022-11-25",-19,"W1",-0.45
"15442","2022-11-25",-19,"W2",-0.065
"15443","2022-11-25",-17,"M3t",-0.946
"15444","2022-11-25",-14,"M3t",-2.1995
"15445","2022-11-25",-12,"M3",-1.963
"15446","2022-11-25",-11,"W1",-0.482
"15447","2022-11-25",-10,"M1",-3.5112
"15448","2022-11-25",0,"A3t",0.1131
"15449","2022-11-25",0,"A4t",0.0317
"15450","2022-11-25",0,"L2",-2.6213
"15451","2022-11-25",0,"L3",0.1485
"15452","2022-11-25",0,"M1",-4.8852
"15453","2022-11-25",0,"M3",-3.1588
"15454","2022-11-25",0,"M3t",-2.469
"15455","2022-11-25",0,"W1",-2.4017
"15456","2022-11-25",0,"W2",-3.8442
"15457","2022-11-26",-40,"W2",0.039
"15458","2022-11-26",-26,"M1",-1.004
"15459","2022-11-26",-26,"W1",0.526
"15460","2022-11-26",-25,"W1",-1.3642
"15461","2022-11-26",-25,"W2",-0.952
"15462","2022-11-26",-24,"W1",-1.439
"15463","2022-11-26",-23,"M1",-1.455
"15464","2022-11-26",-23,"M3",-0.957
"15465","2022-11-26",-23,"W1",-0.42
"15466","2022-11-26",-21,"W2",-0.952
"15467","2022-11-26",-20,"L2",-1.7779
"15468","2022-11-26",-20,"M1",-2.451
"15469","2022-11-26",-20,"M3",-1.007
"15470","2022-11-26",-20,"M3t",-0.8623
"15471","2022-11-26",-20,"W1",-0.443
"15472","2022-11-26",-19,"M1",-2.0246
"15473","2022-11-26",-19,"W1",-0.45
"15474","2022-11-26",-19,"W2",-0.485
"15475","2022-11-26",-17,"M3t",-0.946
"15476","2022-11-26",-14,"M3t",-2.2833
"15477","2022-11-26",-12,"M3",-1.963
"15478","2022-11-26",-11,"W1",-0.482
"15479","2022-11-26",-10,"M1",-3.6786
"15480","2022-11-26",0,"A3t",0.1026
"15481","2022-11-26",0,"A4t",0.0317
"15482","2022-11-26",0,"L2",-2.6213
"15483","2022-11-26",0,"L3",0.1485
"15484","2022-11-26",0,"M1",-5.2087
"15485","2022-11-26",0,"M3",-3.1869
"15486","2022-11-26",0,"M3t",-2.595
"15487","2022-11-26",0,"W1",-2.4435
"15488","2022-11-26",0,"W2",-3.8442
"15489","2022-11-27",-40,"W2",0.039
"15490","2022-11-27",-26,"M1",-1.2555
"15491","2022-11-27",-26,"W1",0.526
"15492","2022-11-27",-25,"W1",-1.448
"15493","2022-11-27",-25,"W2",-0.952
"15494","2022-11-27",-24,"W1",-1.8573
"15495","2022-11-27",-23,"M1",-1.6223
"15496","2022-11-27",-23,"M3",-0.957
"15497","2022-11-27",-23,"W1",-0.42
"15498","2022-11-27",-21,"W2",-0.952
"15499","2022-11-27",-20,"L2",-2.0293
"15500","2022-11-27",-20,"M1",-2.8702
"15501","2022-11-27",-20,"M3",-1.0908
"15502","2022-11-27",-20,"M3t",-1.197
"15503","2022-11-27",-20,"W1",-0.443
"15504","2022-11-27",-19,"M1",-2.4015
"15505","2022-11-27",-19,"W1",-0.45
"15506","2022-11-27",-19,"W2",-0.485
"15507","2022-11-27",-17,"M3t",-0.946
"15508","2022-11-27",-14,"M3t",-2.5348
"15509","2022-11-27",-12,"M3",-2.2145
"15510","2022-11-27",-11,"W1",-0.482
"15511","2022-11-27",-10,"M1",-4.4318
"15512","2022-11-27",0,"A3t",0.0503
"15513","2022-11-27",0,"A4t",0.0317
"15514","2022-11-27",0,"L2",-3.2065
"15515","2022-11-27",0,"L3",0.1485
"15516","2022-11-27",0,"M1",-6.8377
"15517","2022-11-27",0,"M3",-4.0544
"15518","2022-11-27",0,"M3t",-3.161
"15519","2022-11-27",0,"W1",-3.0568
"15520","2022-11-27",0,"W2",-4.515
"15521","2022-11-28",-40,"W2",0.039
"15522","2022-11-28",-26,"M1",-1.8423
"15523","2022-11-28",-26,"W1",0.1077
"15524","2022-11-28",-25,"W1",-2.119
"15525","2022-11-28",-25,"W2",-1.5387
"15526","2022-11-28",-24,"W1",-2.1925
"15527","2022-11-28",-23,"M1",-2.5438
"15528","2022-11-28",-23,"M3",-1.46
"15529","2022-11-28",-23,"W1",-0.42
"15530","2022-11-28",-21,"W2",-1.5387
"15531","2022-11-28",-20,"L2",-2.7822
"15532","2022-11-28",-20,"M1",-4.212
"15533","2022-11-28",-20,"M3",-1.678
"15534","2022-11-28",-20,"M3t",-1.4892
"15535","2022-11-28",-20,"W1",-0.8622
"15536","2022-11-28",-19,"M1",-3.532
"15537","2022-11-28",-19,"W1",-0.45
"15538","2022-11-28",-19,"W2",-0.485
"15539","2022-11-28",-17,"M3t",-1.0298
"15540","2022-11-28",-14,"M3t",-3.2055
"15541","2022-11-28",-12,"M3",-3.1363
"15542","2022-11-28",-11,"W1",-0.482
"15543","2022-11-28",-10,"M1",-6.2737
"15544","2022-11-28",0,"A3t",0.0398
"15545","2022-11-28",0,"A4t",0.0317
"15546","2022-11-28",0,"L2",-4.4597
"15547","2022-11-28",0,"L3",0.1485
"15548","2022-11-28",0,"M1",-9.258
"15549","2022-11-28",0,"M3",-5.6501
"15550","2022-11-28",0,"M3t",-4.4187
"15551","2022-11-28",0,"W1",-4.3957
"15552","2022-11-28",0,"W2",-6.2768
"15553","2022-11-29",-40,"W2",0.039
"15554","2022-11-29",-26,"M1",-2.513
"15555","2022-11-29",-26,"W1",0.024
"15556","2022-11-29",-25,"W1",-2.8742
"15557","2022-11-29",-25,"W2",-2.2085
"15558","2022-11-29",-24,"W1",-2.8623
"15559","2022-11-29",-23,"M1",-3.717
"15560","2022-11-29",-23,"M3",-2.2145
"15561","2022-11-29",-23,"W1",-0.42
"15562","2022-11-29",-21,"W2",-2.1247
"15563","2022-11-29",-20,"L2",-3.4521
"15564","2022-11-29",-20,"M1",-5.6382
"15565","2022-11-29",-20,"M3",-2.4332
"15566","2022-11-29",-20,"M3t",-2.1997
"15567","2022-11-29",-20,"W1",-1.1975
"15568","2022-11-29",-19,"M1",-4.7472
"15569","2022-11-29",-19,"W1",-0.45
"15570","2022-11-29",-19,"W2",-0.905
"15571","2022-11-29",-17,"M3t",-1.449
"15572","2022-11-29",-14,"M3t",-4.296
"15573","2022-11-29",-12,"M3",-3.974
"15574","2022-11-29",-11,"W1",-0.8173
"15575","2022-11-29",-10,"M1",-7.6557
"15576","2022-11-29",0,"A3t",-0.0335
"15577","2022-11-29",0,"A4t",-0.0242
"15578","2022-11-29",0,"L2",-5.295
"15579","2022-11-29",0,"L3",0.1485
"15580","2022-11-29",0,"M1",-9.8336
"15581","2022-11-29",0,"M3",-6.4906
"15582","2022-11-29",0,"M3t",-5.2785
"15583","2022-11-29",0,"W1",-4.9127
"15584","2022-11-29",0,"W2",-7.2002
"15585","2022-11-30",-40,"W2",0.039
"15586","2022-11-30",-26,"M1",-2.1777
"15587","2022-11-30",-26,"W1",0.024
"15588","2022-11-30",-25,"W1",-2.6227
"15589","2022-11-30",-25,"W2",-2.0408
"15590","2022-11-30",-24,"W1",-2.7787
"15591","2022-11-30",-23,"M1",-3.6333
"15592","2022-11-30",-23,"M3",-2.2145
"15593","2022-11-30",-23,"W1",-0.42
"15594","2022-11-30",-21,"W2",-1.8733
"15595","2022-11-30",-20,"L2",-3.2425
"15596","2022-11-30",-20,"M1",-5.3863
"15597","2022-11-30",-20,"M3",-2.2655
"15598","2022-11-30",-20,"M3t",-2.367
"15599","2022-11-30",-20,"W1",-0.946
"15600","2022-11-30",-19,"M1",-4.2449
"15601","2022-11-30",-19,"W1",-0.45
"15602","2022-11-30",-19,"W2",-0.989
"15603","2022-11-30",-17,"M3t",-1.449
"15604","2022-11-30",-14,"M3t",-4.0442
"15605","2022-11-30",-12,"M3",-3.7225
"15606","2022-11-30",-11,"W1",-0.7335
"15607","2022-11-30",-10,"M1",-6.2325
"15608","2022-11-30",0,"A3t",-0.023
"15609","2022-11-30",0,"A4t",-0.136
"15610","2022-11-30",0,"L2",-3.7913
"15611","2022-11-30",0,"L3",0.1485
"15612","2022-11-30",0,"M1",-6.0835
"15613","2022-11-30",0,"M3",-4.2224
"15614","2022-11-30",0,"M3t",-3.6428
"15615","2022-11-30",0,"W1",-3.0718
"15616","2022-11-30",0,"W2",-5.1022
"15617","2022-12-01",-40,"W2",0.039
"15618","2022-12-01",-26,"M1",-1.507
"15619","2022-12-01",-26,"W1",0.024
"15620","2022-12-01",-25,"W1",-2.035
"15621","2022-12-01",-25,"W2",-1.455
"15622","2022-12-01",-24,"W1",-2.444
"15623","2022-12-01",-23,"M1",-3.3822
"15624","2022-12-01",-23,"M3",-1.963
"15625","2022-12-01",-23,"W1",-0.42
"15626","2022-12-01",-21,"W2",-1.455
"15627","2022-12-01",-20,"L2",-2.489
"15628","2022-12-01",-20,"M1",-4.967
"15629","2022-12-01",-20,"M3",-2.014
"15630","2022-12-01",-20,"M3t",-2.2
"15631","2022-12-01",-20,"W1",-0.946
"15632","2022-12-01",-19,"M1",-3.7007
"15633","2022-12-01",-19,"W1",-0.45
"15634","2022-12-01",-19,"W2",-0.485
"15635","2022-12-01",-17,"M3t",-0.946
"15636","2022-12-01",-14,"M3t",-3.457
"15637","2022-12-01",-12,"M3",-3.22
"15638","2022-12-01",-11,"W1",-0.482
"15639","2022-12-01",-10,"M1",-5.7301
"15640","2022-12-01",0,"A3t",0.0188
"15641","2022-12-01",0,"A4t",-0.136
"15642","2022-12-01",0,"L2",-3.3735
"15643","2022-12-01",0,"L3",0.1485
"15644","2022-12-01",0,"M1",-6.2869
"15645","2022-12-01",0,"M3",-3.9704
"15646","2022-12-01",0,"M3t",-3.2028
"15647","2022-12-01",0,"W1",-2.7366
"15648","2022-12-01",0,"W2",-4.431
"15649","2022-12-02",-40,"W2",0.039
"15650","2022-12-02",-26,"M1",-1.4232
"15651","2022-12-02",-26,"W1",0.024
"15652","2022-12-02",-25,"W1",-1.8672
"15653","2022-12-02",-25,"W2",-1.5387
"15654","2022-12-02",-24,"W1",-2.1925
"15655","2022-12-02",-23,"M1",-3.2983
"15656","2022-12-02",-23,"M3",-1.8792
"15657","2022-12-02",-23,"W1",-0.42
"15658","2022-12-02",-21,"W2",-1.2035
"15659","2022-12-02",-20,"L2",-2.2798
"15660","2022-12-02",-20,"M1",-4.7155
"15661","2022-12-02",-20,"M3",-1.846
"15662","2022-12-02",-20,"M3t",-2.2
"15663","2022-12-02",-20,"W1",-0.8622
"15664","2022-12-02",-19,"M1",-3.4077
"15665","2022-12-02",-19,"W1",-0.45
"15666","2022-12-02",-19,"W2",-0.485
"15667","2022-12-02",-17,"M3t",-0.946
"15668","2022-12-02",-14,"M3t",-3.2055
"15669","2022-12-02",-12,"M3",-3.1363
"15670","2022-12-02",-11,"W1",-0.482
"15671","2022-12-02",-10,"M1",-4.7675
"15672","2022-12-02",0,"A3t",0.0607
"15673","2022-12-02",0,"A4t",-0.136
"15674","2022-12-02",0,"L2",-2.2873
"15675","2022-12-02",0,"L3",0.1485
"15676","2022-12-02",0,"M1",-3.7003
"15677","2022-12-02",0,"M3",-2.8229
"15678","2022-12-02",0,"M3t",-2.448
"15679","2022-12-02",0,"W1",-1.7466
"15680","2022-12-02",0,"W2",-3.3407
"15681","2022-12-03",-40,"W2",0.039
"15682","2022-12-03",-26,"M1",-1.004
"15683","2022-12-03",-26,"W1",0.024
"15684","2022-12-03",-25,"W1",-1.2803
"15685","2022-12-03",-25,"W2",-1.0358
"15686","2022-12-03",-24,"W1",-1.69
"15687","2022-12-03",-23,"M1",-2.5438
"15688","2022-12-03",-23,"M3",-1.2923
"15689","2022-12-03",-23,"W1",-0.42
"15690","2022-12-03",-21,"W2",-0.7847
"15691","2022-12-03",-20,"L2",-1.5683
"15692","2022-12-03",-20,"M1",-3.2055
"15693","2022-12-03",-20,"M3",-1.4262
"15694","2022-12-03",-20,"M3t",-1.7824
"15695","2022-12-03",-20,"W1",-0.443
"15696","2022-12-03",-19,"M1",-2.2768
"15697","2022-12-03",-19,"W1",-0.2827
"15698","2022-12-03",-19,"W2",-0.485
"15699","2022-12-03",-17,"M3t",-0.6107
"15700","2022-12-03",-14,"M3t",-2.451
"15701","2022-12-03",-12,"M3",-1.6277
"15702","2022-12-03",-11,"W1",-0.1473
"15703","2022-12-03",-10,"M1",-3.4698
"15704","2022-12-03",0,"A3t",0.1026
"15705","2022-12-03",0,"A4t",-0.0242
"15706","2022-12-03",0,"L2",-1.6192
"15707","2022-12-03",0,"L3",0.1485
"15708","2022-12-03",0,"M1",-3.0539
"15709","2022-12-03",0,"M3",-1.4513
"15710","2022-12-03",0,"M3t",-1.316
"15711","2022-12-03",0,"W1",-1.0763
"15712","2022-12-03",0,"W2",-2.2505
"15713","2022-12-04",-40,"W2",0.039
"15714","2022-12-04",-26,"M1",-1.507
"15715","2022-12-04",-26,"W1",0.024
"15716","2022-12-04",-25,"W1",-1.8673
"15717","2022-12-04",-25,"W2",-1.2873
"15718","2022-12-04",-24,"W1",-2.1087
"15719","2022-12-04",-23,"M1",-3.2983
"15720","2022-12-04",-23,"M3",-1.8792
"15721","2022-12-04",-23,"W1",0.083
"15722","2022-12-04",-21,"W2",-0.8683
"15723","2022-12-04",-20,"L2",-1.9451
"15724","2022-12-04",-20,"M1",-4.6315
"15725","2022-12-04",-20,"M3",-2.0138
"15726","2022-12-04",-20,"M3t",-1.6986
"15727","2022-12-04",-20,"W1",-0.443
"15728","2022-12-04",-19,"M1",-3.4068
"15729","2022-12-04",-19,"W1",0.052
"15730","2022-12-04",-19,"W2",-0.485
"15731","2022-12-04",-17,"M3t",-0.443
"15732","2022-12-04",-14,"M3t",-3.2055
"15733","2022-12-04",-12,"M3",-2.2145
"15734","2022-12-04",-11,"W1",-0.231
"15735","2022-12-04",-10,"M1",-5.9814
"15736","2022-12-04",0,"A3t",0.155
"15737","2022-12-04",0,"A4t",0.0317
"15738","2022-12-04",0,"L2",-3.5405
"15739","2022-12-04",0,"L3",0.1485
"15740","2022-12-04",0,"M1",-6.9829
"15741","2022-12-04",0,"M3",-4.2498
"15742","2022-12-04",0,"M3t",-2.6365
"15743","2022-12-04",0,"W1",-2.3591
"15744","2022-12-04",0,"W2",-4.431
"15745","2022-12-05",-40,"W2",0.039
"15746","2022-12-05",-26,"M1",-2.01
"15747","2022-12-05",-26,"W1",0.024
"15748","2022-12-05",-25,"W1",-2.455
"15749","2022-12-05",-25,"W2",-1.957
"15750","2022-12-05",-24,"W1",-2.444
"15751","2022-12-05",-23,"M1",-3.466
"15752","2022-12-05",-23,"M3",-2.5498
"15753","2022-12-05",-23,"W1",0.083
"15754","2022-12-05",-21,"W2",-1.455
"15755","2022-12-05",-20,"L2",-2.3635
"15756","2022-12-05",-20,"M1",-5.3862
"15757","2022-12-05",-20,"M3",-2.517
"15758","2022-12-05",-20,"M3t",-2.0744
"15759","2022-12-05",-20,"W1",-0.443
"15760","2022-12-05",-19,"M1",-4.1185
"15761","2022-12-05",-19,"W1",0.052
"15762","2022-12-05",-19,"W2",-0.485
"15763","2022-12-05",-17,"M3t",-0.443
"15764","2022-12-05",-14,"M3t",-3.6247
"15765","2022-12-05",-12,"M3",-3.3873
"15766","2022-12-05",-11,"W1",-0.482
"15767","2022-12-05",-10,"M1",-6.3172
"15768","2022-12-05",0,"A3t",0.1026
"15769","2022-12-05",0,"A4t",-0.136
"15770","2022-12-05",0,"L2",-3.624
"15771","2022-12-05",0,"L3",0.1485
"15772","2022-12-05",0,"M1",-6.5277
"15773","2022-12-05",0,"M3",-4.6138
"15774","2022-12-05",0,"M3t",-2.972
"15775","2022-12-05",0,"W1",-2.4991
"15776","2022-12-05",0,"W2",-4.7663
"15777","2022-12-06",-40,"W2",-0.2957
"15778","2022-12-06",-26,"M1",-2.01
"15779","2022-12-06",-26,"W1",0.024
"15780","2022-12-06",-25,"W1",-2.455
"15781","2022-12-06",-25,"W2",-1.957
"15782","2022-12-06",-24,"W1",-2.444
"15783","2022-12-06",-23,"M1",-3.466
"15784","2022-12-06",-23,"M3",-2.466
"15785","2022-12-06",-23,"W1",-0.1685
"15786","2022-12-06",-21,"W2",-1.455
"15787","2022-12-06",-20,"L2",-2.238
"15788","2022-12-06",-20,"M1",-5.0508
"15789","2022-12-06",-20,"M3",-2.517
"15790","2022-12-06",-20,"M3t",-2.2835
"15791","2022-12-06",-20,"W1",-0.443
"15792","2022-12-06",-19,"M1",-3.951
"15793","2022-12-06",-19,"W1",-0.0317
"15794","2022-12-06",-19,"W2",-0.485
"15795","2022-12-06",-17,"M3t",-0.443
"15796","2022-12-06",-14,"M3t",-3.457
"15797","2022-12-06",-12,"M3",-3.471
"15798","2022-12-06",-11,"W1",-0.482
"15799","2022-12-06",-10,"M1",-5.605
"15800","2022-12-06",0,"A3t",0.1131
"15801","2022-12-06",0,"A4t",-0.136
"15802","2022-12-06",0,"L2",-3.0393
"15803","2022-12-06",0,"L3",0.1485
"15804","2022-12-06",0,"M1",-5.7964
"15805","2022-12-06",0,"M3",-3.9142
"15806","2022-12-06",0,"M3t",-2.8253
"15807","2022-12-06",0,"W1",-2.2621
"15808","2022-12-06",0,"W2",-4.2633
"15809","2022-12-07",-40,"W2",-0.2957
"15810","2022-12-07",-26,"M1",-2.2615
"15811","2022-12-07",-26,"W1",0.024
"15812","2022-12-07",-25,"W1",-3.126
"15813","2022-12-07",-25,"W2",-2.6277
"15814","2022-12-07",-24,"W1",-3.0298
"15815","2022-12-07",-23,"M1",-3.8843
"15816","2022-12-07",-23,"M3",-2.8013
"15817","2022-12-07",-23,"W1",-0.42
"15818","2022-12-07",-21,"W2",-1.706
"15819","2022-12-07",-20,"L2",-2.7818
"15820","2022-12-07",-20,"M1",-5.806
"15821","2022-12-07",-20,"M3",-2.937
"15822","2022-12-07",-20,"M3t",-2.5757
"15823","2022-12-07",-20,"W1",-0.946
"15824","2022-12-07",-19,"M1",-4.7047
"15825","2022-12-07",-19,"W1",-0.2827
"15826","2022-12-07",-19,"W2",-0.569
"15827","2022-12-07",-17,"M3t",-0.946
"15828","2022-12-07",-14,"M3t",-4.044
"15829","2022-12-07",-12,"M3",-4.0578
"15830","2022-12-07",-11,"W1",-0.482
"15831","2022-12-07",-10,"M1",-6.8615
"15832","2022-12-07",0,"A3t",0.1131
"15833","2022-12-07",0,"A4t",-0.136
"15834","2022-12-07",0,"L2",-3.958
"15835","2022-12-07",0,"L3",0.1485
"15836","2022-12-07",0,"M1",-7.5098
"15837","2022-12-07",0,"M3",-5.0059
"15838","2022-12-07",0,"M3t",-3.601
"15839","2022-12-07",0,"W1",-3.043
"15840","2022-12-07",0,"W2",-5.5215
"15841","2022-12-08",-40,"W2",-0.463
"15842","2022-12-08",-26,"M1",-2.513
"15843","2022-12-08",-26,"W1",-0.3935
"15844","2022-12-08",-25,"W1",-3.462
